Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
9,9.02E+12,0,0,0,0,0,0,0,0,0,0,6,247,2,86,0,1,0,3,1,47,20,8,17,0,0,1,1,1,0,5,5,1,1411,9,55,10,1,3,0,0,0,0
235,9.02E+12,3,3,4,4,0,0,0,0,1,39,2,58,8,540,2,0,0,1,0,35,10,3,20,0,0,3,2,2,0,18,10,0,2189,9,55,12,4,2,1,7,4,3
9,9.04E+12,0,0,2,2,0,0,0,0,0,14,5,165,3,189,0,0,0,4,2,23,62,4,9,1,6,3,0,1,0,4,15,0,1822,4,40,11,2,3,0,4,2,0
388,9.04E+12,1,1,8,8,0,0,0,0,0,59,5,163,10,613,0,0,0,0,0,35,62,5,28,4,27,16,3,3,1,8,12,1,1778,8,60,13,6,0,0,5,4,1
9,9.04E+12,2,2,3,3,2,1,0,0,0,41,2,92,8,477,0,0,0,2,2,33,26,2,5,0,0,0,1,0,0,10,19,2,1986,5,42,13,7,1,1,6,3,2
404,9.04E+12,1,0,5,5,0,0,0,0,0,35,5,222,6,395,1,0,0,1,0,40,20,2,13,1,12,3,2,3,0,11,7,2,1614,5,55,12,5,1,0,4,4,0
9,9.07E+12,4,3,2,2,0,0,0,0,0,23,7,302,6,370,0,1,0,2,0,48,36,4,8,0,0,1,0,4,0,7,9,2,1922,5,42,19,5,2,1,4,1,3
716,9.07E+12,2,1,3,3,0,0,0,0,0,24,6,256,5,340,4,0,0,2,2,39,38,3,12,0,0,1,0,5,0,6,17,2,1678,10,72,17,7,1,0,3,3,0
9,9.07E+12,2,2,2,2,0,0,0,0,0,20,10,411,4,253,0,0,0,0,0,55,42,4,20,3,19,1,3,2,0,3,12,4,1720,8,65,15,3,0,0,2,0,1
719,9.07E+12,3,3,4,4,0,0,0,0,0,37,3,117,8,510,0,0,0,3,3,40,32,5,27,2,12,1,0,11,0,12,16,2,1880,5,42,15,7,2,1,7,3,2
742,2.71E+13,1,1,9,9,0,0,0,0,0,66,5,162,11,770,5,0,0,0,0,29,42,8,21,1,6,8,1,1,1,12,9,0,2046,4,31,16,9,1,0,8,6,1
27,2.71E+13,0,0,2,1,0,0,0,0,0,13,9,360,3,205,0,1,0,1,1,31,48,4,8,1,3,2,0,3,0,7,4,0,1554,1,5,17,6,0,0,2,1,0
28,2.80E+13,1,1,3,3,0,0,0,0,0,24,6,224,5,256,0,0,0,2,1,42,28,5,13,0,0,0,0,2,0,1,17,4,1681,10,92,13,3,3,0,3,0,1
66,2.80E+13,0,0,8,8,0,0,0,0,0,56,3,114,9,535,2,1,0,1,1,41,18,7,57,4,29,0,1,8,0,10,16,1,1919,6,55,7,3,1,1,5,5,0
28,2.80E+13,3,0,4,4,0,0,0,0,0,28,5,192,5,319,0,1,0,1,0,51,6,8,35,4,26,0,3,5,0,14,13,2,1641,5,50,14,7,0,0,4,3,0
110,2.80E+13,1,1,3,2,1,0,0,0,0,29,4,153,6,407,0,0,0,4,2,55,10,3,16,1,9,0,1,5,0,10,7,2,1959,8,75,12,5,1,1,4,3,1
28,2.80E+13,1,0,2,2,0,0,0,0,0,14,6,217,3,190,0,0,0,1,1,35,42,4,17,2,13,0,2,2,0,9,10,2,1900,8,91,17,7,2,1,3,1,0
301,2.80E+13,1,1,2,2,0,0,0,0,0,17,5,208,4,269,1,0,0,4,2,37,36,12,41,6,23,4,1,8,0,7,7,2,1700,5,33,13,5,2,0,3,2,1
28,2.81E+13,2,2,3,3,0,0,0,0,0,27,8,344,6,379,1,0,0,1,0,50,20,7,12,0,0,0,2,0,0,6,14,2,2025,8,95,16,5,1,1,5,2,2
529,2.81E+13,2,2,5,5,0,0,0,0,0,41,5,231,8,487,0,0,0,2,1,48,32,10,36,4,18,3,1,8,0,11,12,3,1575,7,75,11,3,1,0,6,4,2
28,2.81E+13,2,2,3,3,1,1,0,0,0,35,6,254,7,411,1,0,0,1,0,29,56,8,29,3,23,0,3,4,0,5,16,1,1943,10,77,19,8,2,2,6,4,2
732,2.81E+13,0,0,2,2,0,0,0,0,0,14,5,186,3,204,0,0,0,3,2,26,60,8,37,2,12,0,1,3,0,4,9,4,1657,7,71,13,4,2,1,2,1,0
28,2.81E+13,3,2,3,3,0,0,0,0,0,27,6,243,6,374,1,0,0,1,1,52,10,3,7,1,4,1,0,0,0,3,16,2,1642,6,41,16,5,2,1,5,2,1
754,2.81E+13,1,1,4,4,1,0,0,0,0,37,6,232,7,348,0,0,0,1,1,52,6,5,11,1,2,0,1,6,0,4,19,0,1958,8,80,17,8,1,1,3,3,0
28,2.90E+13,2,2,3,3,0,0,0,0,0,27,3,145,6,395,3,0,0,3,1,51,18,8,26,1,9,0,0,4,0,4,21,3,1675,8,92,17,9,2,1,5,2,2
29,2.90E+13,3,1,4,4,0,0,0,0,0,31,6,284,6,355,0,0,0,0,0,57,8,6,25,1,10,0,3,14,0,6,16,4,1925,11,89,17,9,0,0,3,2,0
29,2.90E+13,2,1,2,2,2,0,0,0,0,29,2,112,5,261,4,0,1,4,1,53,7,3,7,0,0,1,0,1,1,4,17,2,1628,7,77,14,5,3,1,4,3,1
157,2.90E+13,0,0,7,6,0,0,0,0,0,48,4,102,8,455,2,1,0,2,1,52,5,5,24,2,18,4,2,3,0,14,11,2,1972,7,53,13,7,1,1,7,7,0
29,2.91E+13,0,0,2,2,0,0,0,0,0,14,5,240,3,196,0,0,0,1,1,71,5,5,19,1,13,2,0,5,0,2,19,0,1718,11,67,16,8,3,1,2,1,0
521,2.91E+13,2,1,5,4,0,0,0,0,0,37,3,162,7,483,4,0,0,0,0,58,8,3,11,1,6,3,1,5,0,8,17,0,1882,10,90,15,8,2,2,7,5,1
29,2.91E+13,1,0,2,1,2,1,0,0,0,27,3,71,5,348,2,0,0,3,2,47,36,6,17,0,0,0,1,2,0,5,15,3,1447,6,45,10,3,3,1,3,2,0
528,2.91E+13,4,3,4,4,0,0,0,0,0,37,4,185,7,450,2,0,0,3,0,32,34,4,9,0,0,0,1,8,1,6,15,1,2153,6,75,15,5,2,2,6,3,2
29,2.91E+13,0,0,5,3,1,1,0,0,0,41,2,83,6,412,2,0,1,0,0,47,16,4,6,0,0,0,0,1,0,10,25,2,2030,9,68,12,6,1,1,5,5,0
657,2.91E+13,2,2,6,6,0,0,0,0,0,48,0,0,8,542,2,1,0,0,0,50,38,5,19,1,8,0,0,3,1,5,19,2,1570,3,26,10,7,2,1,4,3,1
29,2.91E+13,3,3,2,2,1,1,0,0,0,31,4,149,7,443,1,0,0,2,1,44,28,3,14,2,13,0,0,4,0,4,19,2,1663,6,56,11,3,0,0,3,1,2
756,2.91E+13,0,0,6,6,0,0,0,0,0,42,4,164,7,456,0,0,0,0,0,43,16,5,24,2,19,0,1,4,0,9,12,3,1937,8,73,15,7,1,1,6,6,0
30,3.00E+13,3,1,4,4,1,1,0,0,0,39,2,91,7,369,0,1,0,0,0,29,40,9,37,4,31,1,3,2,0,12,14,2,2047,4,35,18,9,5,4,7,5,1
229,3.00E+13,0,0,3,3,0,0,0,0,0,21,5,219,4,249,0,1,0,3,2,43,57,2,10,2,10,3,0,2,0,6,7,2,1553,10,74,11,4,2,1,5,3,0
30,3.00E+13,3,2,1,1,0,0,0,0,1,15,4,175,4,267,2,0,0,4,2,49,30,8,32,3,21,2,2,2,0,3,12,0,1457,2,8,14,6,2,0,2,1,0
301,3.00E+13,2,2,3,3,1,0,0,0,0,33,4,120,8,505,3,0,0,2,1,35,30,7,26,2,13,1,2,1,0,13,10,1,2143,0,0,18,12,0,0,4,2,2
30,3.00E+13,2,1,5,4,1,1,0,0,0,45,5,162,9,564,5,1,0,2,2,54,20,8,24,1,8,13,1,8,0,11,15,3,2071,4,28,18,9,1,0,6,4,1
419,3.00E+13,1,1,2,2,0,0,0,0,1,19,8,354,4,185,0,0,0,2,1,66,22,6,22,3,15,6,2,2,1,4,11,2,1529,8,78,19,5,5,0,4,2,1
30,3.00E+13,1,1,3,3,0,0,0,0,0,24,6,267,5,259,0,0,0,1,1,44,30,9,34,3,24,6,1,9,1,6,10,0,1496,13,130,14,4,1,1,3,1,1
498,3.00E+13,2,2,1,1,1,0,0,0,0,19,5,168,5,309,0,1,0,3,1,37,28,2,5,0,0,4,1,5,0,4,13,8,2104,5,25,19,5,5,2,3,1,2
30,3.01E+13,2,2,2,2,0,0,0,0,0,20,7,200,5,328,1,0,0,2,2,39,36,11,39,3,24,0,0,5,0,3,16,1,1667,7,58,21,5,4,2,5,2,2
503,3.01E+13,4,1,5,5,0,0,0,0,0,38,8,280,6,384,0,0,0,1,0,43,32,9,54,3,31,0,1,6,0,4,12,1,1933,5,50,18,2,3,3,6,3,1
30,3.01E+13,1,0,1,1,0,0,0,0,0,7,6,227,3,198,0,0,0,0,0,38,48,7,15,2,6,4,1,1,0,5,8,2,1395,6,40,15,4,3,1,2,1,0
742,3.01E+13,2,1,3,3,0,0,0,0,1,26,3,99,5,347,4,0,0,2,0,34,26,6,27,3,22,13,0,7,0,11,10,1,2205,5,51,15,7,3,1,5,2,1
30,3.01E+13,5,2,3,2,0,0,0,0,0,26,3,109,6,370,0,0,0,0,0,36,30,6,14,1,8,0,1,1,0,3,21,0,1712,9,91,16,6,2,2,3,1,1
772,3.01E+13,0,0,2,2,1,1,0,0,0,22,5,228,4,241,0,1,0,1,0,49,32,8,52,4,45,0,0,3,0,7,7,2,1888,11,64,15,7,2,0,2,2,0
8,3.10E+13,1,1,5,5,0,0,0,0,0,38,6,225,7,430,1,0,0,0,0,34,28,10,41,1,10,4,0,6,0,7,9,0,1971,5,55,13,5,1,1,2,1,1
31,3.10E+13,0,0,2,2,0,0,0,0,0,14,8,357,3,210,2,0,0,0,0,39,30,6,13,2,8,2,0,2,0,2,10,2,1629,3,17,15,4,2,1,2,2,0
31,3.10E+13,1,1,2,2,0,0,0,0,0,17,5,252,4,280,2,0,0,4,2,25,76,2,11,2,11,5,1,1,0,3,7,1,1371,5,36,13,6,0,0,2,1,1
365,3.10E+13,2,2,5,5,0,0,0,0,0,41,2,84,8,517,5,0,0,3,1,29,28,9,55,5,40,2,3,2,0,14,10,2,2229,6,34,14,9,0,0,7,3,2
31,3.10E+13,2,2,3,3,0,0,0,0,1,29,4,175,6,388,2,0,0,1,1,45,34,10,58,3,36,1,0,4,0,9,8,3,1362,2,4,13,4,3,2,6,2,2
433,3.10E+13,1,1,3,3,0,0,0,0,0,24,6,226,5,349,2,0,1,0,0,28,28,3,8,1,4,5,1,9,0,10,12,2,2238,12,85,13,4,2,2,2,2,0
31,3.11E+13,3,3,2,2,1,1,0,0,0,31,5,206,7,486,2,0,0,3,2,45,24,6,18,2,9,1,1,3,0,5,16,1,1706,7,59,15,5,2,2,3,2,1
736,3.11E+13,1,0,4,4,0,0,0,0,0,28,5,223,5,318,0,0,0,2,2,46,18,6,31,3,21,3,2,8,0,9,10,0,1894,3,35,15,6,2,2,4,2,0
31,3.70E+13,2,1,5,5,0,0,0,0,0,38,7,311,7,459,5,0,0,2,1,34,56,8,18,1,4,1,0,2,0,5,12,0,1637,4,26,16,5,1,1,6,4,1
37,3.70E+13,0,0,2,2,0,0,0,0,0,14,9,360,3,192,2,0,0,0,0,32,36,6,20,1,6,4,2,3,0,13,4,1,1963,11,105,17,6,0,0,1,1,0
37,3.70E+13,1,1,3,3,0,0,0,0,0,24,6,248,5,347,4,0,0,0,0,60,24,2,4,0,0,0,1,3,0,9,8,2,1425,5,40,13,5,1,1,3,1,1
147,3.70E+13,1,1,5,5,0,0,0,0,0,38,3,138,7,466,2,1,0,1,1,43,16,4,11,1,1,5,0,2,0,12,19,1,2175,6,50,18,14,0,0,6,4,1
37,3.70E+13,0,0,1,1,0,0,0,0,0,7,5,205,2,130,0,0,0,2,2,40,46,5,19,3,11,0,3,1,0,3,6,0,1145,3,14,11,3,2,0,1,1,0
257,3.70E+13,1,1,6,6,0,0,0,0,0,45,1,17,8,547,3,0,0,4,2,27,22,10,37,5,27,16,1,4,0,21,9,0,2455,8,60,15,12,0,0,5,4,1
37,3.70E+13,1,1,1,1,0,0,0,0,0,10,7,246,3,201,1,0,0,2,1,17,64,5,11,2,6,0,0,3,0,6,9,3,1765,7,51,12,4,0,0,2,1,1
365,3.70E+13,1,1,6,6,0,0,0,0,0,45,4,205,8,533,1,0,0,0,0,35,40,10,60,6,56,4,2,2,0,10,9,4,1835,5,60,8,3,0,0,4,3,1
37,3.71E+13,1,1,2,1,0,0,0,0,0,16,7,265,4,272,3,0,0,0,0,35,10,6,13,3,9,5,3,3,1,15,7,0,2147,5,55,22,11,1,0,5,2,1
648,3.71E+13,0,0,2,1,0,0,0,0,0,13,7,291,3,188,0,0,0,3,2,71,24,11,36,5,23,5,0,0,0,7,5,1,1453,7,55,10,2,1,1,1,1,0
140,4.30E+13,1,1,10,9,0,0,0,0,0,72,0,0,12,764,2,0,0,0,0,54,6,8,22,2,14,1,3,3,0,20,11,1,1618,3,23,9,5,3,2,7,7,0
43,4.30E+13,1,1,1,1,0,0,0,0,0,10,4,147,3,184,0,0,0,3,3,55,6,4,7,0,0,2,0,1,0,8,7,1,1982,8,58,10,2,1,1,2,1,1
404,4.30E+13,3,2,3,3,0,0,0,0,0,27,4,143,6,392,2,0,0,3,1,41,20,3,11,1,7,3,1,5,0,9,9,0,1692,9,85,14,7,0,0,1,0,1
43,4.30E+13,2,0,0,0,1,0,0,0,0,6,4,132,2,127,0,0,0,1,1,39,28,5,13,0,0,0,2,1,0,5,15,3,1908,5,35,14,5,1,0,4,1,0
47,4.70E+13,4,4,3,3,0,0,0,0,0,33,3,128,8,498,0,0,0,0,0,45,66,5,12,0,0,4,0,2,1,3,13,5,1180,3,30,9,2,1,1,5,2,3
204,4.70E+13,2,1,4,4,0,0,0,0,0,31,4,142,6,373,0,0,0,0,0,24,34,0,0,0,0,17,0,9,0,18,10,1,2411,12,108,19,13,1,0,3,2,1
47,4.71E+13,1,1,5,5,0,0,0,0,0,38,7,308,7,435,0,0,0,2,1,59,42,5,28,2,17,0,2,0,0,5,11,2,1410,4,40,14,3,3,2,4,3,1
503,4.71E+13,2,2,5,5,0,0,0,0,0,41,5,156,7,399,0,1,1,4,2,31,30,4,6,0,0,0,1,6,0,20,19,4,2190,9,107,14,7,0,0,6,3,2
47,4.71E+13,4,3,2,2,0,0,1,0,0,23,7,327,5,317,1,0,0,0,0,34,32,4,13,1,7,0,2,5,1,9,10,1,2236,5,40,22,12,0,0,4,1,3
519,4.71E+13,1,0,3,2,0,0,0,0,0,20,6,278,4,232,0,0,0,2,1,33,60,4,5,0,0,0,0,5,0,7,11,1,1364,5,34,13,6,0,0,1,1,0
47,4.71E+13,2,2,0,0,0,0,0,0,0,6,11,464,2,130,0,0,1,1,1,49,32,2,2,1,1,2,1,2,0,4,5,1,1956,4,20,18,5,0,0,2,0,2
522,4.71E+13,3,2,8,8,0,0,0,0,0,62,4,182,11,727,3,0,0,1,1,33,50,2,2,0,0,2,1,7,0,12,16,0,1644,4,49,12,5,0,0,4,3,0
47,4.71E+13,0,0,1,1,0,0,0,0,0,7,9,380,2,116,0,0,0,4,3,47,34,5,32,1,6,1,0,4,1,6,5,1,1926,1,5,16,3,2,1,1,1,0
651,4.71E+13,5,3,4,4,0,0,0,0,0,37,4,183,8,532,1,0,0,0,0,42,30,8,24,3,17,1,4,4,0,12,21,0,1674,3,38,14,5,0,0,7,3,3
47,4.71E+13,0,0,5,5,0,0,0,0,0,35,4,191,6,337,0,0,0,0,0,42,58,3,15,1,11,1,1,2,0,12,18,4,1840,9,63,13,5,4,1,8,5,0
774,4.71E+13,1,1,6,6,0,0,0,0,0,45,2,44,8,515,3,0,0,1,1,44,50,3,9,2,8,4,0,4,0,8,19,2,1760,11,106,15,11,1,1,4,4,0
128,4.80E+13,1,0,8,8,1,0,0,0,0,62,1,48,10,633,0,0,0,2,1,45,12,8,23,1,5,4,1,2,0,14,10,1,1938,4,29,9,6,1,1,8,8,0
48,4.80E+13,1,0,0,0,0,0,0,0,0,0,7,272,1,56,0,0,0,1,1,45,18,4,14,1,5,1,0,2,0,3,3,0,1662,2,20,15,4,2,1,2,0,0
234,4.80E+13,2,2,8,8,0,0,0,0,0,62,2,89,11,759,5,0,0,1,0,31,24,8,27,3,15,2,0,4,0,10,17,2,2044,12,84,11,7,0,0,7,5,2
48,4.80E+13,1,1,1,1,0,0,0,0,0,10,11,429,3,150,0,0,0,1,0,46,31,4,15,2,11,0,0,4,0,1,2,0,1556,4,50,14,2,0,0,2,1,1
51,5.10E+13,1,0,5,5,0,0,0,0,0,35,2,54,6,401,2,0,0,4,2,44,30,4,34,3,28,0,0,6,0,9,11,1,1273,8,103,11,3,5,4,1,1,0
327,5.10E+13,4,3,3,3,1,0,0,0,0,36,3,132,8,475,1,1,0,1,0,37,32,6,32,5,26,0,2,2,0,13,8,3,2327,4,35,19,9,1,1,8,4,3
51,5.10E+13,1,1,4,4,0,0,0,0,0,31,3,138,5,296,2,0,0,3,3,61,32,6,12,1,5,1,0,2,0,11,10,1,988,6,39,11,5,1,1,2,1,1
328,5.10E+13,1,1,3,3,1,0,0,0,0,30,5,231,4,232,2,1,0,0,0,35,22,2,14,0,0,0,3,3,0,15,8,3,2590,6,55,20,10,3,3,4,2,1
51,5.11E+13,2,1,3,3,0,0,0,0,0,24,0,0,5,322,2,0,0,4,3,45,0,1,1,0,0,0,1,4,0,13,19,4,2334,3,28,18,7,7,5,6,2,1
521,5.11E+13,1,1,8,8,0,0,0,0,0,59,2,99,10,677,4,0,0,1,1,89,5,6,19,2,9,0,3,5,0,10,12,1,1266,7,80,13,8,1,1,8,6,1
51,5.11E+13,1,0,4,4,0,0,0,0,0,28,3,131,5,342,1,0,0,2,0,50,34,3,4,0,0,0,0,6,0,6,17,1,1728,10,83,13,7,2,1,4,2,0
697,5.11E+13,2,2,7,7,0,0,0,0,0,55,0,0,10,667,4,0,0,0,0,42,26,7,28,5,26,4,1,2,0,14,17,4,1872,7,56,13,10,0,0,5,4,1
415,6.10E+13,1,1,6,6,0,0,0,0,0,45,3,117,8,526,0,0,0,2,1,60,30,10,43,7,39,0,2,4,0,6,7,2,1261,6,41,9,3,1,0,3,2,1
61,6.10E+13,1,0,2,2,0,0,0,0,0,14,6,218,3,172,0,1,0,2,1,32,6,4,16,2,12,1,1,3,0,11,13,0,2339,12,116,18,7,3,2,5,2,0
66,6.60E+13,1,1,8,6,0,0,0,0,0,57,5,235,10,646,0,0,0,0,0,43,22,3,4,0,0,2,2,3,1,6,14,2,1938,2,15,15,6,3,2,7,6,1
96,6.60E+13,0,0,1,1,0,0,0,0,0,7,8,310,2,134,0,0,0,2,2,49,18,3,7,0,0,1,0,2,1,6,3,0,1662,9,85,14,2,2,1,1,0,0
66,6.60E+13,1,0,9,9,0,0,0,0,0,63,1,55,10,670,2,0,0,2,1,23,36,7,19,3,15,3,1,4,2,17,15,0,2019,5,55,12,7,3,1,7,4,0
156,6.60E+13,0,0,2,1,0,0,0,0,0,13,9,425,3,201,2,0,0,1,1,48,46,2,7,1,6,2,2,1,0,5,4,2,1581,1,5,12,1,2,1,1,1,0
66,6.60E+13,0,0,5,5,0,0,0,0,0,35,7,281,6,402,1,0,0,1,0,38,24,7,34,6,33,0,1,1,0,6,16,2,2026,4,20,12,4,0,0,6,5,0
257,6.60E+13,1,0,3,3,0,0,0,0,0,21,5,239,4,276,2,0,0,2,0,45,32,6,14,0,0,3,0,2,0,4,9,0,1574,7,50,13,2,4,1,0,0,0
66,6.60E+13,0,0,7,6,0,0,0,0,0,48,5,198,8,498,1,1,0,3,0,22,60,3,14,2,9,0,1,1,1,8,11,1,1728,4,53,17,11,1,1,4,4,0
465,6.60E+13,0,0,3,3,0,0,0,0,0,21,9,299,3,188,2,0,1,1,0,24,52,3,9,1,2,0,2,7,1,9,6,2,1872,9,84,13,3,1,1,2,2,0
66,6.61E+13,1,1,7,7,0,0,0,0,0,52,3,134,9,594,0,0,0,1,1,46,9,7,25,1,9,0,2,4,0,8,16,2,2104,6,41,16,10,1,1,7,5,1
626,6.61E+13,0,0,3,3,2,1,0,0,0,35,5,198,4,278,1,0,2,3,2,57,12,5,20,1,10,0,1,5,0,2,18,4,1496,7,65,16,7,1,1,2,2,0
66,6.61E+13,0,0,6,4,0,0,0,0,0,40,3,102,7,406,0,1,0,1,0,42,24,7,26,2,12,1,1,3,1,9,20,3,2145,9,60,13,7,3,1,4,4,0
709,6.61E+13,1,1,1,0,1,0,0,0,0,15,8,297,2,129,0,0,1,1,1,37,54,4,16,0,0,1,1,3,0,8,12,1,1455,9,72,15,7,0,0,4,1,1
67,6.70E+13,1,1,0,0,0,0,0,0,0,3,7,264,2,119,0,0,0,0,0,54,14,5,5,0,0,1,1,1,0,3,4,0,1355,6,38,12,1,2,1,0,0,0
