Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
66,6.60E+13,2,2,4,4,0,0,0,0,0,34,6,232,7,431,0,0,0,0,0,42,26,5,35,3,20,0,0,5,1,13,7,1,1989,8,79,18,10,0,0,1,1,0
96,6.60E+13,2,0,3,3,0,0,0,0,0,21,6,200,4,279,0,0,0,0,0,46,32,10,24,2,4,0,0,3,0,2,11,2,1611,4,34,13,1,3,1,2,1,0
66,6.60E+13,1,1,5,5,0,0,0,0,0,38,4,169,7,384,0,0,0,3,2,59,14,4,12,2,10,4,1,2,0,3,18,1,1576,4,50,12,6,0,0,3,2,1
196,6.60E+13,2,2,5,5,0,0,0,0,0,41,7,302,7,413,0,0,0,2,1,53,4,3,17,1,7,6,2,2,0,14,6,2,2024,7,50,15,6,1,1,6,4,2
66,6.60E+13,3,2,3,3,0,0,1,0,0,27,4,222,6,369,0,0,0,1,1,59,4,2,10,2,10,2,0,4,2,4,14,1,1935,4,33,18,6,4,3,4,2,1
277,6.60E+13,0,0,5,3,1,0,0,0,0,39,2,91,7,450,0,1,0,1,0,52,22,9,39,3,28,6,1,9,0,6,26,1,1665,3,35,11,7,2,1,4,3,0
66,6.60E+13,1,1,6,6,0,0,0,0,0,45,6,247,8,485,0,0,0,2,0,38,66,8,47,3,35,0,3,3,0,7,10,1,1723,8,85,14,6,1,1,3,2,1
366,6.60E+13,1,1,4,4,0,0,0,0,0,31,6,219,5,270,0,0,1,4,1,25,70,3,8,0,0,0,1,2,0,12,11,3,1877,6,32,15,4,3,1,3,2,1
66,6.61E+13,1,1,7,7,0,0,0,0,0,52,1,40,9,576,2,0,0,3,1,33,30,4,11,2,7,2,1,2,2,8,15,3,2080,8,65,15,10,2,0,9,5,1
731,6.61E+13,2,0,0,0,0,0,0,0,0,0,6,179,1,59,0,0,0,2,1,47,48,7,20,1,6,0,2,3,0,4,4,3,1520,9,77,14,4,0,0,0,0,0
66,6.61E+13,2,1,1,1,0,0,0,0,0,10,5,166,3,159,0,0,0,2,1,49,8,5,11,2,7,0,1,4,1,6,14,1,1791,9,63,18,6,4,3,3,1,1
756,6.61E+13,2,1,3,3,0,0,0,0,0,24,6,240,5,328,0,0,0,2,1,53,20,8,17,2,6,0,0,4,1,7,8,1,1809,5,35,17,8,0,0,3,2,1
67,6.70E+13,2,2,2,2,0,0,0,0,0,20,3,121,5,214,0,0,0,0,0,59,14,7,43,3,37,2,0,2,0,9,16,1,2190,10,65,16,6,5,3,4,1,2
147,6.70E+13,3,1,2,2,0,0,0,0,0,17,4,149,4,264,1,1,0,0,0,66,22,8,53,5.5,48,6,0,5,0,4,15,2,1410,7,47,16,7,1,1,3,2,1
67,6.70E+13,1,1,3,3,0,0,0,0,0,24,7,294,5,309,1,0,0,3,1,37,30,10,31,1,7,0,2,5,0,7,16,3,1970,8,92,15,5,2,2,5,2,1
255,6.70E+13,1,1,1,1,0,0,0,0,0,10,10,453,3,173,0,0,0,2,0,45,34,5,20,2,12,0,2,4,0,4,10,2,1630,10,100,14,2,1,0,2,1,1
67,6.70E+13,1,0,5,5,0,0,0,0,0,35,3,121,5,288,0,0,1,2,0,39,32,9,33,3,20,0,0,1,0,2,23,2,1814,6,45,17,11,1,1,6,5,0
392,6.70E+13,2,2,4,4,1,1,0,0,0,42,4,166,8,436,0,0,0,0,0,33,50,5,32,4,31,0,1,3,0,7,13,0,1786,5,41,15,9,0,0,5,3,2
67,6.70E+13,1,1,3,3,0,0,0,0,0,24,9,375,5,311,0,0,0,2,1,48,18,1,4,0,0,4,0,2,0,4,12,1,1667,4,22,18,5,2,1,3,1,1
416,6.70E+13,2,2,1,1,1,1,0,0,0,21,6,252,5,308,1,0,0,3,1,52,6,8,44,3,39,1,1,5,0,8,9,1,1933,1,15,18,6,3,1,4,2,1
67,6.71E+13,1,0,4,3,0,0,0,0,0,27,5,207,5,297,0,0,0,0,0,27,26,2,11,2,11,6,0,2,0,5,15,1,2343,15,131,17,7,3,0,6,4,0
513,6.71E+13,1,0,2,2,0,0,0,0,0,14,6,253,3,176,0,0,0,0,0,48,32,2,4,0,0,3,0,4,1,3,7,4,1257,7,64,18,6,4,1,1,1,0
67,6.71E+13,0,0,2,2,0,0,0,0,0,14,9,410,2,75,0,0,1,3,0,37,36,8,24,3,8,1,1,3,0,3,14,2,1691,9,83,16,4,1,0,3,2,0
742,6.71E+13,1,1,1,1,0,0,0,0,0,10,9,336,3,200,1,0,0,5,2,20,42,4,34,3,33,17,3,11,0,7,6,2,1909,5,44,18,8,0,0,1,1,0
67,7.10E+13,2,2,7,7,0,0,0,0,0,55,1,31,10,606,0,1,0,1,1,50,18,7,27,4,23,0,1,4,0,13,12,1,1900,3,33,9,5,1,1,4,3,1
71,7.10E+13,1,1,3,3,0,0,0,0,0,24,2,92,5,313,1,0,0,1,0,41,32,4,7,0,0,0,1,1,0,8,18,0,1700,12,92,13,7,3,2,4,2,0
71,7.10E+13,2,1,4,4,0,0,0,0,0,31,5,130,6,352,0,0,0,0,0,42,22,5,23,3,19,0,0,4,0,11,10,2,1978,5,38,11,3,0,0,2,1,0
86,7.10E+13,2,1,2,2,0,0,0,0,0,17,6,223,4,226,0,0,0,1,0,44,32,8,27,2,8,2,0,3,1,6,8,3,1622,6,66,13,3,2,0,5,2,1
71,7.10E+13,1,1,4,4,1,1,0,0,0,39,0,0,7,420,2,0,0,2,1,31,64,5,14,0,0,1,1,2,1,13,12,2,1461,7,71,13,7,3,2,6,4,0
204,7.10E+13,0,0,3,2,2,0,0,0,0,32,3,72,6,284,0,0,0,2,0,39,38,7,15,0,0,7,1,3,0,13,7,7,2139,5,47,12,7,1,0,4,4,0
71,7.10E+13,1,1,4,4,0,0,0,0,0,31,6,217,5,265,0,0,1,1,0,36,64,7,32,3,16,0,3,1,0,9,8,1,1756,8,58,15,5,2,2,2,2,0
331,7.10E+13,2,2,2,2,0,0,0,0,0,20,4,162,5,254,0,0,0,3,1,28,42,7,26,2,18,0,1,4,0,12,5,2,1844,10,89,13,4,3,0,5,1,2
71,7.10E+13,0,0,2,2,0,0,0,0,0,14,7,231,4,236,0,0,0,3,2,47,42,7,22,3,15,1,4,2,0,6,8,0,1403,4,30,11,2,2,1,2,2,0
414,7.10E+13,2,1,6,6,0,0,0,0,1,47,3,140,8,436,0,0,0,4,1,39,24,10,71,6,64,2,2,5,1,16,10,0,2197,5,40,14,7,2,2,6,4,1
71,7.10E+13,2,1,2,2,0,0,0,0,0,17,7,280,4,236,0,0,0,2,1,40,34,6,22,1,7,0,1,2,0,5,15,0,1804,4,34,17,6,1,1,2,1,1
416,7.10E+13,1,0,4,4,0,0,0,0,0,28,6,250,5,349,2,0,0,1,1,39,34,11,41,7,33,2,2,8,0,9,9,2,1796,3,26,12,5,0,0,7,4,0
71,7.10E+13,2,1,3,3,1,1,0,0,0,32,7,287,5,278,0,1,0,0,0,50,22,6,19,1,8,0,0,3,0,6,18,0,1614,9,85,14,5,1,1,3,2,1
428,7.10E+13,1,1,4,4,0,0,0,0,0,31,6,234,5,339,2,0,0,2,1,45,16,4,17,1,12,0,0,7,0,13,9,2,1986,7,35,18,11,0,0,5,3,1
71,7.11E+13,0,0,1,1,0,0,0,0,0,7,5,193,2,132,0,0,0,4,4,45,18,2,8,1,7,1,0,2,0,5,7,1,1865,4,37,14,4,3,0,3,0,0
719,7.11E+13,0,0,9,9,0,0,0,0,0,63,5,210,10,509,0,0,0,0,0,48,28,14,82,5,41,0,3,1,0,16,16,2,1735,3,25,12,6,1,1,9,9,0
77,7.70E+13,1,1,2,2,0,0,0,0,0,17,8,342,4,248,0,0,0,5,2,47,14,8,31,2,18,0,0,7,0,1,21,1,1909,11,84,16,6,1,0,4,2,1
110,7.70E+13,2,2,3,3,0,0,0,0,0,27,8,352,6,394,0,0,0,1,0,51,14,5,23,4,21,0,3,14,0,6,7,2,1691,4,30,12,2,0,0,3,2,1
77,7.70E+13,1,1,3,3,0,0,0,0,0,24,1,37,5,334,0,0,0,2,1,35,15,5,11,0,0,0,0,1,0,14,11,1,2244,7,64,15,9,1,1,5,3,1
465,7.70E+13,2,2,0,0,1,1,0,0,0,14,5,206,4,259,0,0,0,0,0,48,36,3,10,1,6,0,2,5,0,4,8,2,1356,5,33,11,4,0,0,2,1,1
77,7.70E+13,1,1,4,4,0,0,0,0,0,31,10,462,6,377,0,1,0,3,1,39,36,8,26,4,19,0,2,3,0,8,11,2,1886,7,56,18,5,0,0,4,2,1
473,7.70E+13,1,1,2,1,1,1,0,0,0,24,8,332,5,369,3,0,0,3,3,33,48,9,27,3,15,0,2,5,0,9,7,0,1714,8,60,17,7,1,0,2,2,0
77,7.71E+13,0,0,7,6,0,0,0,0,0,48,1,47,8,422,0,2,0,1,0,49,12,4,28,2,21,0,0,7,0,22,10,1,2060,7,71,9,6,2,2,7,7,0
626,7.71E+13,2,2,3,3,0,0,0,0,0,27,3,109,5,304,0,0,0,0,0,55,24,1,1,0,0,0,0,4,0,7,13,2,1540,7,64,21,13,3,2,4,3,1
77,7.71E+13,1,0,7,5,0,0,0,0,0,47,4,193,8,414,0,1,0,3,2,42,22,5,19,2,12,4,0,3,0,9,25,2,2104,14,138,15,7,3,2,6,5,0
719,7.71E+13,2,2,7,7,0,0,0,0,0,55,6,231,10,574,0,0,0,0,0,56,36,5,17,3,14,4,3,4,0,5,17,1,1496,4,31,13,3,1,1,4,3,1
77,7.71E+13,2,0,5,5,0,0,0,0,0,35,3,110,6,381,0,1,0,0,0,36,18,6,39,3,23,0,0,4,0,9,16,2,2079,10,95,13,8,1,0,4,4,0
811,7.71E+13,1,1,1,1,0,0,0,0,0,10,6,273,3,198,0,0,0,3,0,32,66,3,5,0,0,0,0,7,2,3,12,4,1521,5,51,14,5,2,0,2,1,1
47,8.60E+13,1,0,7,7,0,0,0,0,0,49,1,56,8,528,2,0,0,1,0,22,46,3,8,1,2,0,1,0,0,15,11,2,2093,4,80,13,8,2,1,8,6,0
86,8.60E+13,0,0,2,2,0,0,0,0,0,14,6,303,3,157,0,0,0,1,1,41,44,3,8,1,5,0,1,1,0,5,5,1,1507,11,108,10,3,1,1,2,2,0
86,8.60E+13,3,3,3,3,0,0,0,0,0,30,3,111,6,350,0,0,0,1,0,38,50,12,43,4,27,2,2,2,1,4,17,0,1813,5,34,14,6,2,0,6,2,3
331,8.60E+13,2,1,3,2,0,0,0,0,0,23,4,120,5,252,0,0,0,3,0,43,42,7,21,1,5,1,1,3,0,12,8,1,1787,3,26,15,7,2,1,4,2,1
86,8.60E+13,2,2,2,2,1,1,0,0,0,28,7,305,5,304,0,0,0,2,1,50,22,6,16,0,0,0,2,3,1,5,12,1,1778,4,44,18,8,2,2,3,2,1
414,8.60E+13,3,1,4,4,0,0,0,0,0,31,3,126,6,335,0,0,0,2,2,50,16,10,51,6,45,1,1,2,0,9,11,1,1822,5,50,15,8,0,0,6,4,1
86,8.61E+13,2,1,3,3,0,0,0,0,0,24,5,203,4,228,0,0,1,2,1,47,14,5,14,1,4,0,1,1,0,6,13,1,1959,1,8,17,6,2,1,4,3,1
539,8.61E+13,2,1,6,6,0,0,0,0,0,45,2,88,8,545,2,0,0,2,2,44,40,10,36,4,22,0,1,2,0,13,9,0,1641,2,9,13,9,0,0,5,3,1
86,8.61E+13,1,1,0,0,0,0,0,0,0,3,7,308,2,128,0,0,0,0,0,33,36,5,11,0,0,2,1,3,0,5,9,2,1828,7,74,15,4,2,0,3,0,1
587,8.61E+13,3,1,5,5,0,0,0,0,0,38,0,0,7,467,0,0,0,1,1,29,52,10,34,3,14,7,0,1,0,11,13,2,1772,9,80,11,7,1,0,2,1,1
86,8.61E+13,4,4,0,0,0,0,0,0,0,12,4,170,5,319,1,0,0,2,1,44,16,4,18,2,11,1,2,0,0,5,16,0,1841,10,83,15,5,3,3,4,0,4
688,8.61E+13,2,2,2,2,0,0,0,0,0,20,3,144,5,301,0,0,0,3,0,40,28,7,13,0,0,0,1,1,0,13,11,2,1759,7,62,10,5,0,0,5,2,2
86,8.61E+13,0,0,6,6,0,0,0,0,0,42,3,129,7,444,2,0,0,2,2,30,24,9,54,5,46,0,3,0,1,12,9,0,2151,4,45,11,7,1,1,3,3,0
690,8.61E+13,0,0,1,1,0,0,0,0,0,7,8,300,2,111,0,0,0,3,1,37,50,4,27,1,8,0,1,0,0,1,8,1,1449,6,33,12,1,1,0,1,1,0
295,9.00E+13,2,2,2,2,0,0,0,0,0,20,6,252,5,329,1,0,0,3,2,62,27,7,17,0,0,3,7,4,0,13,5,1,1581,4,31,15,7,0,0,3,1,1
90,9.00E+13,2,2,1,1,0,0,0,0,0,13,5,222,4,217,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,9,9,2,2019,3,25,16,5,2,1,4,0,2
96,9.60E+13,1,1,4,3,0,0,0,0,0,30,6,189,5,339,0,0,1,5,1,45,8,5,14,4,13,1,1,1,0,13,11,1,2009,7,59,11,2,2,2,3,2,1
277,9.60E+13,3,3,4,4,0,0,0,0,0,37,3,106,7,471,0,0,0,2,1,49,24,6,34,5,28,3,3,3,0,6,18,1,1591,5,37,8,2,0,0,5,2,2
96,9.60E+13,4,3,4,4,0,0,0,0,0,37,2,77,8,523,2,1,0,2,2,56,14,8,12,1,3,3,4,3,0,15,8,2,1728,3,25,9,3,0,0,5,4,1
295,9.60E+13,2,1,3,3,0,0,0,0,0,24,6,216,4,210,0,1,1,4,2,60,21,5,29,1,8,1,1,0,0,10,8,1,1872,3,34,17,7,2,2,2,1,1
96,9.60E+13,1,0,7,7,0,0,0,0,0,49,5,210,8,541,4,0,0,2,2,59,20,8,32,4,20,0,2,5,1,8,6,1,1588,4,29,11,4,1,0,4,2,0
466,9.60E+13,3,2,5,5,0,0,0,0,0,41,5,237,8,393,0,1,0,4,2,36,20,2,3,0,0,0,0,0,0,12,18,0,2012,7,65,16,6,2,2,7,3,2
96,9.60E+13,3,2,2,2,1,1,1,1,0,30,4,188,6,390,2,0,0,0,0,28,58,6,19,1,6,0,0,6,1,15,8,0,2108,2,25,14,6,1,1,6,3,2
472,9.60E+13,1,1,3,2,0,0,0,0,0,23,5,237,5,220,1,0,0,0,0,27,66,4,12,1,6,0,0,6,0,7,14,1,1490,4,30,18,6,6,5,3,2,1
96,9.61E+13,0,0,2,1,1,1,0,0,0,21,7,318,4,180,0,0,0,2,1,43,35,9,29,3,20,0,2,3,0,3,10,4,2039,12,105,15,3,4,2,3,3,0
529,9.61E+13,1,1,7,7,0,0,0,0,0,52,4,179,9,562,1,0,0,2,1,45,34,7,20,2,13,6,1,5,1,15,6,2,1561,8,63,13,6,1,1,5,4,1
96,9.61E+13,3,1,4,4,2,1,0,0,0,45,3,120,6,380,0,0,0,3,2,28,98,2,9,1,8,0,1,2,1,8,11,4,1552,8,52,18,9,1,1,7,6,1
697,9.61E+13,5,3,4,4,1,1,0,0,1,47,4,158,6,407,3,0,0,3,1,27,82,5,21,1,11,0,2,4,0,18,5,1,2048,9,88,20,11,0,0,7,5,2
96,1.02E+14,2,1,3,3,0,0,0,0,0,24,2,72,5,321,0,0,0,4,3,17,49,8,29,1,9,0,0,2,1,13,9,1,2083,6,43,20,12,1,0,3,1,0
102,1.02E+14,2,1,0,0,0,0,0,0,0,3,8,334,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1517,3,19,11,2,1,1,2,0,1
473,1.02E+14,3,3,7,7,0,0,0,0,0,58,2,99,11,733,1,1,0,1,0,30,26,5,12,0,0,0,1,2,0,12,14,3,2079,5,35,13,6,2,2,8,5,3
102,1.02E+14,0,0,0,0,0,0,0,0,0,0,8,307,1,70,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1521,6,50,11,2,0,0,0,0,0
28,1.07E+14,1,1,4,4,0,0,0,0,0,31,5,210,6,386,0,0,0,1,1,37,22,4,10,0,0,0,0,2,1,10,12,3,2250,8,60,19,9,2,2,5,4,0
107,1.07E+14,3,2,2,2,0,0,0,0,0,20,5,224,5,277,0,1,0,0,0,57,22,4,28,2,20,0,1,0,0,5,12,1,1350,11,78,11,3,0,0,2,1,1
107,1.07E+14,1,0,3,3,0,0,0,0,0,21,5,172,4,245,1,0,0,3,1,59,8,4,27,1,6,0,1,3,0,5,11,3,1854,8,57,15,7,1,0,2,1,0
110,1.07E+14,3,3,3,3,0,0,0,0,0,30,4,156,7,399,0,0,0,4,2,42,26,8,20,1,2,0,2,6,0,10,10,2,1746,8,71,15,7,1,1,5,1,3
107,1.07E+14,2,2,4,4,0,0,0,0,0,34,6,255,7,435,1,1,0,1,0,51,28,6,30,5,25,0,1,2,0,9,5,0,1639,6,49,14,6,0,0,2,2,0
156,1.07E+14,0,0,4,4,0,0,0,0,0,28,5,185,4,218,1,1,1,1,1,35,24,1,7,1,7,1,1,3,0,9,12,1,1961,4,28,13,6,1,0,4,3,0
107,1.07E+14,2,1,4,4,0,0,0,0,0,31,7,267,6,325,1,0,0,0,0,46,49,4,21,0,0,1,1,1,0,6,15,0,2005,5,45,16,7,0,0,4,2,1
529,1.07E+14,1,1,3,3,0,0,0,0,0,24,5,194,5,216,0,0,0,2,2,35,49,10,20,1,4,4,0,4,0,11,15,1,1595,4,35,15,8,0,0,5,2,1
107,1.07E+14,3,2,1,1,0,0,0,0,0,13,6,239,4,224,0,0,0,1,1,46,30,6,15,1,5,2,1,3,0,6,11,0,1682,10,118,17,5,1,1,2,0,1
674,1.07E+14,3,2,2,2,0,0,0,0,0,20,6,203,5,339,0,0,0,1,1,35,26,8,30,2,15,6,1,2,0,5,11,4,1918,5,30,16,6,0,0,4,1,2
107,1.07E+14,0,0,6,6,0,0,0,0,0,42,1,43,7,399,1,0,0,2,2,63,12,7,27,0,0,0,0,2,0,11,14,1,1493,3,25,9,7,1,0,5,4,0
721,1.07E+14,3,3,3,3,1,0,0,0,0,36,3,125,7,374,1,0,1,0,0,44,12,3,7,0,0,0,1,4,0,18,5,1,2107,5,44,16,5,5,4,6,4,2
107,1.07E+14,1,1,3,2,0,0,0,0,0,23,4,187,6,357,0,0,0,3,2,57,14,3,24,3,24,0,0,2,0,8,8,0,1578,6,54,11,4,2,1,4,3,1
756,1.07E+14,3,3,4,4,0,0,0,0,0,37,5,207,7,413,0,0,0,1,0,36,20,5,14,0,0,0,1,0,0,16,4,0,2022,7,55,15,6,1,0,7,4,2
630,1.08E+14,2,0,5,4,0,0,0,0,0,34,5,178,6,358,0,0,0,3,0,25,62,6,23,1,9,2,0,6,1,4,12,3,1627,7,40,10,1,2,1,5,2,0
108,1.08E+14,0,0,2,2,0,0,0,0,0,14,6,176,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,1973,9,52,15,5,2,2,3,2,0
29,1.10E+14,2,2,4,4,0,0,0,0,0,34,7,316,7,437,0,1,0,2,0,46,18,5,24,2,19,0,0,3,0,6,11,4,1709,5,40,14,3,0,0,2,1,0
110,1.10E+14,2,2,3,3,0,0,0,0,0,27,8,379,6,365,0,0,0,0,0,51,8,8,27,4,17,0,0,5,0,7,7,0,1891,8,72,20,10,1,0,3,2,1
77,1.10E+14,1,1,2,2,0,0,0,0,0,17,8,256,4,222,0,0,0,2,2,44,28,6,31,3,21,0,0,8,1,6,9,2,1607,2,20,15,5,1,0,3,2,1
110,1.10E+14,4,3,1,1,0,0,0,0,0,16,8,295,4,230,0,0,0,2,1,39,28,10,37,3,18,0,2,7,0,13,5,0,1993,5,46,17,6,0,0,3,1,1
110,1.10E+14,2,2,4,4,1,0,0,0,0,40,7,280,8,445,0,0,0,2,2,64,7,5,32,3,29,0,2,4,1,8,6,3,1839,8,54,17,6,1,1,6,3,2
528,1.10E+14,1,0,2,2,0,0,0,0,0,14,8,202,3,195,0,0,0,5,3,61,23,10,37,3,20,0,1,6,0,6,9,0,1761,6,65,14,1,3,2,3,1,0
110,1.10E+14,0,0,1,1,0,0,0,0,0,7,11,448,2,90,0,0,0,3,3,52,28,11,35,0,0,0,1,1,0,3,6,1,1330,10,86,11,0,0,0,1,1,0
657,1.10E+14,2,1,3,3,0,0,0,0,0,24,7,268,5,243,0,1,0,2,1,27,24,8,52,4,31,0,2,4,0,15,9,2,2270,9,86,16,5,1,0,4,3,0
110,1.10E+14,3,1,6,6,0,0,0,0,0,45,7,311,8,493,0,0,0,0,0,52,20,8,60,4,48,1,1,9,0,13,11,0,1852,7,56,16,6,0,0,5,4,0
674,1.10E+14,2,1,2,2,0,0,0,0,0,17,10,429,3,209,1,0,1,1,1,48,30,9,25,1,10,1,0,5,1,5,14,2,1748,3,25,18,4,1,0,2,1,1
110,1.10E+14,2,2,0,0,0,0,0,0,0,6,5,189,3,202,0,0,0,2,2,31,48,6,33,3,24,0,1,2,0,5,12,0,1649,10,66,16,5,3,1,1,0,1
732,1.10E+14,3,3,5,5,0,0,0,0,0,44,5,207,9,601,2,1,0,1,1,30,43,9,47,5,40,0,2,5,0,5,13,1,1951,4,30,16,5,2,1,4,4,0
110,1.10E+14,1,0,1,1,0,0,0,0,0,7,8,312,2,125,0,0,0,1,1,43,66,7,13,0,0,7,0,7,1,5,7,2,1320,7,77,16,5,1,0,1,0,0
754,1.10E+14,4,2,3,3,0,0,0,0,0,27,3,126,6,316,1,1,0,1,0,24,44,3,21,2,19,4,1,3,1,12,14,5,2280,9,84,18,8,2,0,4,2,1
774,1.27E+14,1,1,7,6,0,0,0,0,0,51,3,135,9,513,1,0,0,0,0,41,34,8,35,3,24,0,0,1,0,12,11,0,1657,5,46,12,6,2,2,7,6,1
127,1.27E+14,0,0,2,2,0,0,0,0,0,14,4,179,3,148,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,12,0,3,1943,2,21,16,9,1,1,3,2,0
9,1.28E+14,1,1,4,4,0,0,0,0,0,31,5,202,6,347,3,0,0,1,0,47,28,6,23,1,9,0,1,1,0,9,10,3,1786,1,5,16,6,3,2,5,3,1
128,1.28E+14,1,1,6,6,0,0,0,0,0,45,4,133,8,398,0,0,0,1,0,41,34,9,34,1,8,0,1,6,0,17,7,0,1814,6,70,11,4,1,0,5,4,0
128,1.28E+14,2,1,5,5,0,0,0,0,0,38,3,120,6,351,0,0,1,3,2,37,36,5,20,1,8,3,1,5,1,8,17,4,1965,7,63,18,8,1,1,5,2,1
196,1.28E+14,2,1,7,7,0,0,0,0,0,52,7,241,9,518,0,0,0,1,0,48,50,6,20,1,5,9,3,2,0,7,8,1,1635,9,80,15,6,0,0,7,5,1
128,1.28E+14,3,1,0,0,0,0,0,0,0,3,6,257,2,106,0,0,0,2,1,43,20,10,34,1,12,0,1,1,0,7,4,2,1868,3,25,17,4,1,0,2,0,0
430,1.28E+14,1,1,1,1,0,0,0,0,0,10,11,384,3,131,0,0,0,0,0,50,24,11,28,3,17,0,0,2,0,8,2,0,1732,5,45,13,2,0,0,3,1,1
128,1.28E+14,3,3,2,2,0,0,0,0,1,25,7,305,5,323,0,0,0,3,0,42,32,9,58,4,36,2,0,3,0,7,5,1,1770,4,29,16,2,4,2,3,1,2
490,1.28E+14,1,1,2,2,1,0,0,0,0,23,4,126,6,391,0,0,0,3,0,37,44,8,41,1,10,4,1,2,0,4,11,1,1830,7,67,17,5,4,1,3,2,1
128,1.28E+14,1,1,1,1,0,0,0,0,1,12,11,463,4,241,1,0,0,2,2,62,5,9,26,1,13,0,2,3,0,8,3,1,1884,7,54,15,2,1,1,2,1,1
651,1.28E+14,2,2,8,8,0,0,0,0,1,64,6,263,12,744,2,0,0,2,0,61,9,16,64,4,36,4,1,5,0,10,12,1,1716,8,65,14,4,2,2,8,6,2
128,1.28E+14,2,2,4,4,0,0,0,0,0,34,3,120,7,369,0,0,0,0,0,43,18,3,11,1,5,0,0,3,0,12,7,2,2193,7,48,16,10,1,1,5,4,1
128,1.28E+14,0,0,7,7,0,0,0,0,0,49,3,101,8,479,0,0,0,2,1,67,12,8,31,4,21,0,0,2,0,10,9,0,1442,5,40,11,6,1,0,5,3,0
663,1.28E+14,2,2,2,2,0,0,0,0,0,20,5,239,5,243,0,0,0,1,1,45,6,7,25,1,7,0,1,5,0,13,10,2,2158,1,15,24,14,1,0,2,1,1
664,1.28E+14,2,1,2,2,0,0,0,0,0,17,1,50,4,251,2,0,0,1,1,45,32,8,23,2,12,0,0,1,0,11,8,2,1407,5,50,12,8,0,0,4,2,1
5,1.29E+14,0,0,3,2,2,0,0,0,0,32,7,255,6,356,3,0,0,3,1,52,16,2,5,1,3,0,1,10,0,3,12,4,1903,8,55,17,8,1,0,2,2,0
129,1.29E+14,1,0,4,3,1,1,0,0,0,35,4,116,6,307,3,0,0,2,1,40,18,7,39,3,26,0,0,1,0,11,15,1,1697,10,100,17,7,4,1,4,2,0
47,1.29E+14,1,1,5,5,0,0,0,0,0,38,7,349,7,451,3,0,0,3,1,37,58,5,11,0,0,0,0,1,0,8,11,1,1747,8,78,17,5,3,2,4,3,1
129,1.29E+14,1,1,8,7,0,0,0,0,0,58,4,189,10,562,0,0,0,0,0,34,52,4,7,2,5,0,2,2,0,15,13,4,1853,8,102,11,6,0,0,6,6,0
129,1.29E+14,0,0,2,2,0,0,0,0,0,14,6,249,3,172,0,0,0,2,2,76,20,4,11,1,7,1,2,0,0,3,12,0,1475,4,41,13,5,1,0,2,2,0
147,1.29E+14,1,0,10,10,0,0,0,0,0,70,1,42,11,697,0,0,0,2,0,52,18,3,9,0,0,2,1,3,0,18,16,1,2125,3,15,16,12,2,1,7,7,0
129,1.29E+14,0,0,1,1,0,0,0,0,0,7,10,388,2,109,0,1,0,1,1,45,42,2,10,1,9,0,0,3,0,8,7,2,1676,10,95,15,5,0,0,1,1,0
129,1.29E+14,4,2,5,5,0,0,1,0,0,41,1,45,8,435,1,0,0,1,0,38,44,12,94,5,47,0,1,3,1,10,20,2,1965,2,36,15,6,3,1,7,3,2
328,1.29E+14,1,1,7,7,0,0,0,0,0,52,4,153,9,612,3,0,0,0,0,33,36,5,25,2,16,1,1,3,0,13,13,2,1924,7,81,14,7,2,2,5,4,1
331,1.29E+14,5,2,4,2,0,0,0,0,0,32,3,139,7,398,0,0,0,1,0,55,57,8,46,0,0,0,1,2,0,11,12,0,1635,2,10,14,4,2,1,2,1,0
129,1.29E+14,1,0,2,2,1,1,0,0,0,22,6,224,4,228,0,0,0,2,2,50,18,6,15,1,3,0,3,2,0,7,15,1,1808,5,64,18,5,5,1,6,3,0
559,1.29E+14,1,1,6,6,0,0,0,0,0,45,4,143,8,452,0,0,0,4,4,61,12,6,19,2,12,0,1,6,0,12,15,3,1792,3,25,10,3,0,0,7,5,1
129,1.29E+14,2,2,4,4,0,0,0,0,0,34,7,257,7,372,0,0,0,2,1,48,26,7,35,2,10,0,0,0,0,11,9,2,1817,2,23,13,3,0,0,6,4,2
774,1.29E+14,1,1,4,4,0,0,0,0,0,31,7,249,6,340,1,0,0,2,0,54,26,5,37,3,28,0,1,3,0,9,11,1,1783,7,65,16,7,1,0,6,4,1
140,1.40E+14,3,1,6,6,0,0,0,0,1,47,4,193,8,458,1,0,0,1,0,52,2,7,44,5,40,0,1,2,1,9,14,1,1942,9,90,17,8,2,2,8,5,1
