Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
193,8.02E+12,2,2,1,1,0,0,0,0,0,13,7,287,3,202,0,0,1,0,0,26,44,6,18,2,9,0,1,0,0,7,9,1,1980,6,54,19,7,3,1,2,1,1
8,8.04E+12,0,0,3,3,0,0,0,0,0,21,6,246,4,256,1,1,0,3,1,33,54,5,21,1,12,1,0,3,0,5,13,1,1873,3,25,14,7,0,0,3,3,0
365,8.04E+12,4,3,1,1,1,1,0,0,0,24,5,178,6,385,1,0,0,2,0,30,46,4,25,3,23,1,3,10,0,9,6,0,1727,5,45,17,6,2,2,2,1,1
8,8.04E+12,0,0,7,7,0,0,0,0,0,49,2,79,8,504,1,0,0,1,0,42,10,11,70,5,45,5,1,7,0,11,13,1,1942,3,25,13,8,1,1,4,4,0
416,8.04E+12,0,0,1,1,0,0,0,0,0,7,7,304,2,137,1,0,0,2,0,53,14,4,5,0,0,1,0,1,0,3,8,1,1658,8,45,16,6,2,1,2,0,0
8,8.06E+12,3,2,2,1,0,0,0,0,1,21,2,68,5,346,2,0,0,1,1,43,16,6,18,1,5,0,0,1,0,7,13,1,1947,5,31,13,5,3,2,4,1,1
648,8.06E+12,0,0,5,5,0,0,0,0,0,35,2,82,7,478,0,0,0,3,0,49,24,9,43,7,40,4,1,2,0,10,9,1,1653,4,34,11,6,2,2,4,4,0
8,8.07E+12,3,2,5,5,0,0,0,0,0,41,2,94,8,531,1,0,0,0,0,38,26,6,29,2,14,2,1,8,0,9,14,1,1920,5,52,13,7,1,0,6,4,1
694,8.07E+12,2,1,1,1,0,0,0,0,0,10,6,289,2,133,0,0,0,1,0,32,42,4,13,1,7,6,0,3,0,7,8,4,1680,5,48,15,5,1,0,3,0,1
9,9.01E+12,1,0,1,1,0,0,0,0,0,7,4,130,2,122,0,0,0,1,1,48,20,5,11,1,3,0,1,1,0,8,7,1,1691,4,25,17,7,5,3,0,0,0
128,9.01E+12,1,0,6,6,0,0,0,0,0,42,1,34,7,391,0,0,0,3,2,46,16,7,19,1,6,9,1,6,0,13,9,1,1909,3,25,10,6,1,0,5,4,0
9,9.04E+12,1,1,3,3,0,0,0,0,0,24,6,214,5,273,0,0,0,3,3,56,14,8,32,2,16,2,0,2,0,7,13,4,1614,6,65,16,7,1,0,4,3,1
430,9.04E+12,5,5,2,2,0,0,0,0,0,29,5,183,8,499,0,1,0,0,0,33,50,5,15,2,8,10,2,3,0,12,5,1,1986,11,78,18,7,1,1,6,2,3
9,9.06E+12,1,1,3,2,0,0,0,0,0,23,5,210,5,287,0,0,0,0,0,55,26,9,31,3,16,2,0,2,0,3,13,0,1529,9,95,15,8,1,0,2,1,1
574,9.06E+12,0,0,4,4,0,0,0,0,0,28,5,186,5,310,0,0,0,0,0,32,28,3,10,0,0,0,0,9,0,11,10,4,2071,5,45,15,8,1,1,4,4,0
9,9.07E+12,0,0,1,1,0,0,0,0,0,7,5,243,2,129,0,0,0,1,1,38,22,2,14,1,4,0,1,7,0,7,4,0,1405,5,55,13,3,3,1,3,1,0
663,9.07E+12,0,0,4,4,0,0,0,0,0,28,4,149,5,321,1,0,0,1,1,34,24,7,29,3,20,0,1,7,0,12,10,3,2195,3,33,10,3,1,0,5,4,0
9,9.07E+12,1,0,6,6,1,1,0,0,0,50,3,123,6,328,0,0,0,0,0,64,16,9,32,1,6,0,2,4,0,14,15,2,2024,4,45,13,4,4,3,8,7,0
664,9.07E+12,2,2,5,5,1,1,0,0,0,49,2,38,7,452,1,2,0,2,2,67,36,5,8,0,0,0,0,4,0,11,16,3,1576,4,40,16,6,4,3,7,5,1
9,9.07E+12,7,2,1,1,2,2,0,0,0,29,4,182,4,214,0,0,0,1,0,33,32,9,53,5,39,3,0,5,1,7,16,0,2167,7,55,23,9,2,2,5,1,2
694,9.07E+12,2,2,3,2,0,0,0,0,0,32,9,379,5,325,0,0,0,0,0,51,36,9,32,0,0,7,0,5,0,8,7,0,1433,4,20,15,2,1,1,1,1,0
430,1.70E+13,1,0,7,7,0,0,0,0,0,49,2,84,8,483,1,1,0,2,1,40,26,15,54,4,26,4,0,3,1,5,14,1,1586,9,75,11,7,1,0,7,5,0
17,1.70E+13,2,1,2,1,0,0,0,0,0,16,7,268,4,228,0,0,0,0,0,44,16,4,18,2,11,1,2,6,0,5,9,2,2014,8,57,15,5,1,0,3,1,0
235,2.70E+13,0,0,7,6,0,0,0,0,0,48,1,42,8,491,0,0,0,1,1,50,22,6,11,1,1,0,1,2,0,15,13,1,1506,7,79,6,3,2,1,9,7,0
27,2.70E+13,1,1,1,1,0,0,0,0,0,10,6,270,3,169,0,0,0,1,1,45,18,1,5,1,5,0,0,2,0,8,9,3,2094,10,80,14,6,1,0,3,1,1
28,2.80E+13,5,5,1,1,1,1,0,0,0,30,9,329,6,382,1,0,0,1,0,56,20,6,27,2,20,0,1,5,2,6,12,1,1980,8,55,26,12,1,0,5,2,3
29,2.80E+13,1,1,4,2,0,0,0,0,0,29,9,300,4,233,0,1,0,1,1,55,18,9,28,6,24,0,1,11,1,7,12,0,2520,6,34,17,5,2,1,3,2,1
28,2.80E+13,2,1,2,2,0,0,1,0,0,17,9,371,4,218,0,0,0,2,0,44,36,8,36,3,28,0,1,1,2,4,7,0,1482,9,72,15,3,0,0,2,0,1
107,2.80E+13,3,3,6,5,0,0,0,0,0,50,6,239,9,572,0,0,0,1,1,36,28,4,19,2,17,0,2,6,1,7,10,4,2118,2,20,14,5,0,0,6,4,2
28,2.81E+13,2,2,2,2,1,1,0,0,0,28,4,198,6,406,1,0,0,2,0,37,28,7,11,0,0,0,0,1,1,10,12,2,1812,5,51,16,7,2,2,3,1,1
528,2.81E+13,1,1,4,4,0,0,0,0,0,31,6,224,6,364,0,0,0,0,0,43,56,9,47,6,36,0,1,5,0,3,13,1,1788,8,62,13,5,1,0,4,3,1
28,2.81E+13,1,0,4,3,1,0,0,0,0,33,7,217,6,308,1,0,0,1,0,56,26,6,31,4,27,0,0,2,0,11,10,1,1392,4,35,13,4,0,0,2,2,0
657,2.81E+13,3,1,3,3,1,1,1,1,0,34,6,261,6,370,0,0,0,0,0,34,34,8,30,4,25,0,1,6,2,10,12,2,2208,5,46,15,4,1,1,6,2,1
28,2.81E+13,3,1,3,3,0,0,0,0,0,24,3,103,5,303,0,0,0,1,0,41,32,6,19,3,10,0,0,2,0,6,14,1,1684,4,31,15,7,0,0,6,3,1
756,2.81E+13,1,0,2,2,0,0,0,0,0,14,3,139,3,179,0,0,0,1,0,44,22,5,20,3,16,0,0,4,0,7,12,2,1916,5,55,14,5,5,2,3,2,0
28,2.81E+13,3,2,2,1,0,0,0,0,0,19,4,209,5,333,0,0,0,0,0,47,26,5,9,1,1,1,0,5,0,8,12,0,1622,8,61,12,5,0,0,4,1,2
796,2.81E+13,3,2,2,2,0,0,0,0,0,20,4,172,5,339,0,0,0,0,0,36,20,5,20,2,14,5,0,4,1,10,13,2,1978,3,25,14,6,0,0,3,2,0
29,2.90E+13,3,3,3,2,0,0,0,0,0,29,4,154,6,357,0,0,0,1,1,35,20,6,42,2,26,0,2,6,0,14,16,2,2275,6,49,16,8,2,2,5,2,2
110,2.90E+13,0,0,3,3,0,0,0,0,0,21,6,265,4,280,3,0,0,2,1,63,16,5,12,1,6,0,1,5,0,5,10,0,1325,5,44,11,4,1,0,1,1,0
29,2.91E+13,2,2,3,3,0,0,0,0,1,29,4,149,6,340,1,0,0,1,1,57,18,7,20,0,0,0,1,2,0,6,19,3,1767,10,80,19,10,2,1,3,1,1
529,2.91E+13,0,0,6,6,1,0,0,0,0,48,1,30,9,559,0,0,0,2,1,45,24,8,19,1,7,3,1,10,0,18,5,4,1833,4,31,15,6,5,4,6,5,0
29,2.91E+13,1,1,2,2,0,0,0,0,0,17,5,229,4,254,0,0,0,0,0,58,8,1,3,0,0,1,0,0,0,11,13,1,1377,8,41,16,7,3,1,5,2,1
674,2.91E+13,0,0,6,6,0,0,0,0,0,42,4,138,7,475,2,0,0,0,0,53,14,5,25,2,20,2,0,7,0,11,14,1,2223,7,53,14,9,0,0,5,5,0
29,2.91E+13,0,0,5,5,1,0,0,0,0,41,3,129,8,484,1,0,0,1,0,32,40,7,24,2,15,1,1,6,0,4,20,1,2027,8,48,11,8,0,0,6,4,0
709,2.91E+13,0,0,0,0,0,0,0,0,1,2,8,349,1,62,0,0,0,1,1,35,44,3,12,1,7,1,1,2,0,4,5,1,1573,6,40,14,5,1,0,1,0,0
29,2.91E+13,1,1,3,3,0,0,0,0,0,24,5,214,5,321,1,0,0,1,0,48,12,13,49,7,35,1,0,6,0,9,13,0,1866,2,20,16,8,1,0,5,3,1
754,2.91E+13,1,0,1,1,0,0,0,0,0,7,5,206,1,70,0,0,1,2,2,53,18,10,47,6,40,0,0,2,0,4,10,1,1734,4,30,16,7,2,1,1,0,0
30,3.00E+13,2,2,3,2,0,0,0,0,0,26,8,309,6,354,0,0,0,1,0,48,22,6,25,1,5,5,2,3,0,4,17,1,2063,5,28,18,5,3,1,4,3,1
37,3.00E+13,1,1,7,7,0,0,0,0,0,52,4,157,9,563,0,0,0,2,2,52,32,10,39,4,28,12,0,4,1,16,7,0,1537,7,60,10,5,0,0,5,3,1
30,3.00E+13,3,1,3,3,0,0,0,0,0,24,3,107,5,297,1,0,0,0,0,40,42,2,16,1,13,0,1,0,0,10,7,5,1251,6,60,10,3,1,0,4,2,1
231,3.00E+13,3,3,2,2,1,1,0,0,0,31,2,76,7,436,0,1,0,2,0,22,30,6,13,1,2,1,0,6,0,9,10,2,2349,10,95,12,5,1,1,5,2,3
30,3.00E+13,1,0,4,4,1,0,0,0,0,34,4,189,6,356,1,1,0,2,1,44,34,6,18,2,11,4,2,6,0,4,13,2,1613,10,92,13,6,1,1,4,4,0
306,3.00E+13,3,3,3,3,1,0,0,0,0,36,4,140,8,456,1,0,0,2,2,44,26,2,20,0,0,5,1,1,0,6,15,4,1987,8,80,14,6,0,0,5,2,2
30,3.00E+13,1,1,3,3,0,0,0,0,0,24,7,233,5,334,1,0,0,2,1,44,26,5,29,1,17,0,2,1,0,6,9,1,1529,8,72,12,3,0,0,3,3,0
497,3.00E+13,4,4,1,1,0,0,0,0,0,19,7,252,6,362,0,1,0,2,1,38,26,7,23,2,13,0,2,3,0,12,3,2,2071,9,53,14,3,1,1,5,1,4
30,3.01E+13,2,1,3,3,0,0,0,0,0,24,7,285,5,202,0,0,0,3,2,44,12,4,14,1,4,0,1,0,1,1,14,2,1545,5,38,14,2,1,1,3,2,1
671,3.01E+13,4,1,4,4,0,0,0,0,0,31,6,252,6,379,0,0,0,1,0,38,10,4,22,2,18,2,0,4,0,8,11,0,2055,4,47,18,7,0,0,4,1,1
30,3.01E+13,0,0,4,4,0,0,0,0,0,28,6,258,5,295,0,0,0,2,1,44,32,3,7,1,3,0,0,6,0,11,9,1,1854,6,60,16,6,3,2,3,3,0
716,3.01E+13,3,2,3,3,1,1,0,0,0,35,5,233,7,391,1,0,0,1,1,44,34,8,37,3,26,2,1,2,0,8,12,2,1746,6,47,17,6,2,1,6,3,1
30,3.01E+13,2,2,2,1,0,0,0,0,0,19,3,130,4,261,1,0,0,4,1,51,24,2,3,0,0,0,0,0,0,14,8,0,1529,6,65,11,5,1,0,4,2,2
726,3.01E+13,0,0,5,5,0,0,0,0,0,35,2,75,6,383,0,0,0,2,2,50,20,5,24,3,17,0,2,3,0,19,5,0,2071,4,25,12,9,1,0,5,4,0
31,3.10E+13,0,0,5,5,1,1,0,0,0,43,3,93,7,477,2,0,0,1,1,44,24,6,19,2,13,2,0,0,0,9,19,2,1953,6,70,11,4,3,2,2,2,0
37,3.10E+13,3,3,8,8,0,0,0,0,0,65,2,79,11,746,1,0,0,0,0,49,30,3,12,2,10,7,1,2,1,15,7,3,1647,8,68,7,2,1,0,9,6,3
31,3.10E+13,1,1,4,4,0,0,0,0,0,31,7,327,6,388,1,0,0,1,0,38,38,7,40,6,37,0,1,4,0,4,13,1,1558,10,75,12,4,1,1,1,1,0
257,3.10E+13,1,1,3,3,0,0,0,0,0,24,5,219,5,316,1,0,0,1,0,22,44,7,20,1,4,0,0,2,0,10,9,0,2042,9,53,15,6,3,2,3,3,0
31,3.10E+13,2,1,5,5,0,0,0,0,0,38,3,118,6,395,0,0,0,2,2,58,64,12,37,5,20,1,3,2,0,8,12,1,1356,8,49,11,4,1,1,3,2,1
430,3.10E+13,1,1,4,4,0,0,0,0,0,31,4,171,5,331,0,0,0,3,3,32,40,3,13,2,11,2,2,2,0,19,11,2,2244,3,29,20,9,5,4,6,3,1
31,3.10E+13,1,1,4,4,0,0,0,0,0,31,3,137,6,396,1,0,0,4,2,49,23,9,30,3,17,3,1,3,0,6,19,1,1951,6,46,14,6,4,1,4,3,1
498,3.10E+13,0,0,1,1,0,0,0,0,0,7,9,374,2,103,0,0,0,2,1,60,26,6,20,2,7,2,3,5,0,6,4,0,1649,8,70,14,3,1,1,0,0,0
31,3.11E+13,2,2,5,5,0,0,0,0,0,41,2,81,8,525,1,0,0,1,1,43,14,4,16,2,14,3,1,5,0,9,13,1,2060,11,90,13,8,0,0,6,4,1
648,3.11E+13,3,2,2,2,0,0,0,0,0,20,3,126,4,252,0,0,0,2,1,49,20,3,22,2,20,3,1,2,0,8,9,1,1540,4,37,12,5,1,0,4,1,2
31,3.11E+13,2,1,3,3,0,0,0,0,0,24,8,343,5,327,1,0,0,2,1,24,50,7,25,2,12,0,1,8,0,7,11,0,2053,13,108,17,6,1,0,3,2,0
697,3.11E+13,1,1,2,2,0,0,0,0,0,17,9,348,4,247,1,0,0,3,3,35,44,6,31,3,22,0,0,3,0,9,6,2,1547,10,65,17,4,2,2,1,1,0
8,3.70E+13,2,2,3,3,0,0,0,0,0,27,4,135,6,360,0,0,0,2,2,46,18,9,37,4,26,4,2,2,0,8,14,1,1981,7,40,13,3,4,3,5,2,2
37,3.70E+13,0,0,4,4,0,0,0,0,0,28,7,271,5,325,1,1,0,2,1,43,28,8,28,5,23,4,2,6,0,7,10,0,1619,2,30,13,4,2,2,3,2,0
37,3.70E+13,3,3,4,4,0,0,0,0,0,37,2,68,7,433,0,0,0,4,0,39,34,5,14,1,3,0,1,1,0,16,9,2,1906,8,87,9,5,0,0,6,4,2
334,3.70E+13,2,2,4,4,0,0,0,0,0,34,3,133,6,410,2,0,0,2,1,41,38,2,6,0,0,1,2,3,0,8,12,4,1694,2,20,8,3,1,1,6,4,2
37,3.70E+13,2,1,2,2,0,0,0,0,0,17,4,157,4,268,0,0,0,2,1,39,26,7,26,3,14,4,1,3,0,14,7,0,1908,4,35,14,6,1,1,3,1,1
430,3.70E+13,0,0,2,2,0,0,0,0,0,14,7,291,2,135,0,0,1,2,1,41,34,6,32,2,19,3,0,3,1,7,8,1,1692,2,25,15,5,2,1,2,2,0
37,3.70E+13,3,3,6,6,0,0,0,0,0,51,1,36,10,649,1,0,0,1,1,40,22,5,12,0,0,0,1,1,0,17,11,0,1994,4,36,13,9,0,0,4,2,2
433,3.70E+13,1,1,4,4,0,0,0,0,0,31,5,201,5,335,0,0,1,1,0,53,2,7,28,2,9,0,0,2,0,7,8,2,1606,1,5,14,6,2,1,4,2,1
37,3.71E+13,1,0,8,8,0,0,0,0,0,56,1,36,8,551,1,0,0,1,1,39,28,6,18,3,14,10,0,2,0,14,12,2,1861,4,44,12,9,0,0,6,5,0
648,3.71E+13,3,1,2,2,0,0,0,0,0,17,3,150,4,243,0,0,0,0,0,40,24,4,6,0,0,11,1,3,0,9,9,2,1739,4,31,12,5,0,0,2,1,1
419,4.30E+13,1,0,8,8,0,0,0,0,0,56,2,58,9,483,1,0,0,5,3,43,24,5,13,0,0,3,0,7,0,18,14,0,1693,8,95,18,12,1,0,7,7,0
43,4.30E+13,3,2,3,3,1,0,0,0,0,33,6,268,7,428,1,0,0,1,0,64,30,5,14,0,0,0,4,6,0,5,10,4,1907,8,55,17,8,1,0,5,2,2
796,4.31E+13,0,0,10,10,0,0,0,0,0,70,2,121,11,643,0,0,0,2,0,37,26,10,31,2,10,1,0,6,0,18,15,0,1926,1,15,7,5,0,0,9,9,0
43,4.31E+13,1,1,0,0,0,0,0,0,0,3,9,384,2,125,0,0,0,1,0,36,42,3,9,1,7,2,0,0,0,1,7,0,1674,6,47,13,2,1,0,0,0,0
47,4.70E+13,2,2,2,2,0,0,0,0,0,20,6,188,5,314,0,0,0,2,0,29,24,6,16,1,7,2,2,5,0,11,8,2,2303,9,95,14,5,1,0,2,0,1
86,4.70E+13,1,1,0,0,0,0,0,0,0,3,6,274,2,128,0,0,0,3,1,48,32,2,5,1,4,2,1,3,1,3,4,4,1297,7,73,14,5,0,0,0,0,0
47,4.70E+13,1,1,4,4,0,0,0,0,0,31,7,227,6,329,0,0,0,2,1,38,36,8,40,6,35,1,0,3,0,8,5,1,1862,4,45,12,2,2,1,2,1,1
129,4.70E+13,1,1,1,0,1,1,0,0,0,17,8,370,3,153,1,0,1,1,1,28,56,6,16,1,4,0,1,1,0,7,11,3,1738,5,60,18,4,4,3,3,2,1
47,4.70E+13,0,0,0,0,0,0,0,0,0,0,9,343,1,58,0,0,0,1,1,38,42,1,2,0,0,0,1,1,0,3,3,2,1554,8,73,13,3,0,0,0,0,0
312,4.70E+13,2,1,6,6,0,0,0,0,0,45,2,82,8,492,2,0,0,2,1,24,38,6,24,1,7,0,1,3,0,13,13,2,2046,9,86,12,8,0,0,6,4,1
47,4.70E+13,0,0,2,2,0,0,0,0,0,14,7,286,3,203,0,0,0,2,1,39,42,4,14,0,0,5,1,3,0,5,10,1,1779,5,38,12,5,0,0,1,1,0
331,4.70E+13,3,2,3,3,1,0,0,0,0,33,4,208,7,376,0,0,0,1,1,30,40,7,15,0,0,8,1,6,0,13,9,2,1821,7,65,14,4,2,1,3,2,0
47,4.71E+13,2,0,2,1,0,0,0,0,0,13,5,225,3,204,1,0,0,2,0,53,18,3,7,1,4,0,0,2,0,9,6,1,1849,4,34,12,4,0,0,4,2,0
559,4.71E+13,1,1,3,3,0,0,0,0,0,24,4,133,5,346,3,1,0,1,0,31,26,6,25,3,22,0,1,6,1,10,10,0,1751,6,68,17,10,1,0,2,1,1
47,4.71E+13,1,1,3,3,0,0,0,0,0,24,4,140,4,262,0,0,1,2,2,42,48,2,5,0,0,0,0,0,0,6,13,1,1538,5,37,13,6,1,1,5,2,1
709,4.71E+13,1,1,4,4,0,0,0,0,0,31,4,157,5,285,0,1,0,0,0,27,40,2,13,1,10,6,1,8,0,10,8,1,2050,9,82,14,6,3,2,3,2,1
277,4.80E+13,1,1,9,9,0,0,0,0,0,66,1,50,11,702,2,0,0,1,1,44,48,8,51,4,17,6,3,5,0,6,18,1,1492,7,81,9,3,1,0,8,5,1
48,4.80E+13,1,0,1,1,0,0,0,0,0,7,6,208,2,117,0,0,0,4,2,33,16,3,8,0,0,0,0,4,0,6,7,2,2108,5,25,17,2,4,0,2,1,0
334,4.80E+13,0,0,7,7,0,0,0,0,0,49,2,83,8,537,2,1,0,1,1,39,44,10,43,2,15,1,0,0,0,10,9,1,1200,5,35,11,5,1,0,4,3,0
48,4.80E+13,0,0,3,3,0,0,0,0,0,21,8,238,4,173,0,1,0,0,0,23,32,2,4,0,0,4,1,3,0,9,6,0,2400,4,33,16,5,2,2,3,3,0
51,5.10E+13,4,3,2,2,1,1,0,0,0,31,0,0,6,408,2,0,0,4,2,67,16,5,25,2,17,1,2,1,0,14,13,2,1404,9,71,7,3,1,0,6,3,2
157,5.10E+13,2,2,1,1,2,0,0,0,0,25,3,134,6,407,1,0,0,3,1,57,10,1,1,0,0,1,1,2,0,11,13,1,2196,4,28,15,9,1,1,6,3,2
51,5.11E+13,0,0,4,4,0,0,0,0,0,28,6,279,5,275,0,0,0,2,2,68,8,3,11,0,0,0,2,3,0,11,15,1,1689,7,70,15,5,2,2,3,3,0
521,5.11E+13,3,2,7,7,0,0,0,0,0,55,1,59,10,671,5,0,0,3,1,66,8,4,7,1,1,1,2,5,0,14,21,1,1911,5,30,11,5,3,2,8,4,2
51,5.11E+13,4,3,3,3,0,0,0,0,0,30,1,42,6,344,2,1,0,1,1,49,18,5,38,3,34,0,0,5,0,12,10,0,1754,7,65,14,8,1,1,5,1,3
574,5.11E+13,2,2,1,1,0,0,0,0,0,13,3,136,4,200,0,0,0,0,0,49,18,3,10,1,4,0,1,1,0,10,10,1,1846,7,63,15,5,3,2,2,1,0
51,5.11E+13,1,1,1,1,0,0,0,0,0,10,8,365,3,78,1,0,0,0,0,41,46,1,2,0,0,0,0,0,0,7,8,0,1433,6,41,12,2,1,0,1,0,0
698,5.11E+13,1,1,6,6,0,0,0,0,0,45,3,138,8,504,1,0,0,0,0,41,14,8,33,3,22,0,0,1,0,14,13,1,2167,3,25,8,3,1,1,5,4,1
51,5.11E+13,1,1,5,5,0,0,0,0,0,38,5,210,7,408,1,0,0,2,0,69,18,3,23,2,22,0,0,1,0,4,18,0,1861,9,65,15,7,2,1,4,2,1
700,5.11E+13,2,1,6,6,0,0,0,0,0,45,4,167,8,454,0,0,0,1,0,61,10,5,15,1,7,0,0,1,0,10,23,2,1739,6,42,16,10,1,1,7,5,1
51,5.11E+13,1,1,3,3,1,0,0,0,0,30,4,227,6,302,1,0,0,5,1,48,30,2,5,1,4,7,1,7,0,8,7,2,1789,5,55,16,7,2,2,2,1,1
703,5.11E+13,6,5,1,1,0,0,0,0,0,22,3,127,7,445,3,0,0,1,1,36,22,7,43,3,24,2,3,4,0,9,13,3,1811,11,103,15,6,0,0,4,1,3
66,6.60E+13,2,1,7,7,0,0,0,0,0,52,5,266,9,541,1,1,0,2,1,38,36,12,39,4,26,5,0,3,1,9,10,4,1652,4,46,12,3,1,1,3,3,0
295,6.60E+13,0,0,2,2,0,0,0,0,0,14,8,339,3,220,1,0,0,0,0,44,23,4,18,2,15,4,2,1,0,4,10,1,1948,7,80,19,5,4,2,3,1,0
66,6.60E+13,3,1,4,4,0,0,0,0,0,31,4,177,6,390,0,0,0,2,0,49,40,5,19,2,16,0,2,2,1,8,13,0,1479,5,70,8,3,0,0,3,1,1
466,6.60E+13,3,2,4,4,0,0,0,0,0,34,3,123,6,376,1,0,0,3,0,35,30,6,20,2,11,0,2,3,0,14,13,1,3021,4,29,19,10,1,1,7,3,2
66,6.60E+13,1,1,8,8,0,0,0,0,0,59,3,118,10,593,2,0,0,0,0,30,46,4,15,1,8,0,1,3,0,12,12,2,1777,7,65,9,3,2,1,5,3,1
472,6.60E+13,0,0,0,0,0,0,0,0,0,0,9,334,1,57,0,0,0,2,2,25,50,2,5,0,0,0,0,2,0,6,5,0,1816,5,61,17,6,1,0,0,0,0
66,6.61E+13,0,0,7,6,0,0,0,0,0,48,3,116,8,521,0,0,0,2,2,29,34,11,38,4,26,0,1,5,1,10,17,1,1896,5,51,11,6,1,0,6,5,0
630,6.61E+13,1,0,0,0,0,0,0,0,0,0,10,434,1,39,0,0,0,2,0,47,30,4,12,0,0,1,2,1,0,0,4,2,1704,4,26,15,2,1,0,1,0,0
66,6.61E+13,3,2,4,3,0,0,0,0,0,33,3,103,7,436,0,0,0,2,2,31,52,11,36,3,12,1,0,3,1,4,12,2,1540,11,105,15,6,0,0,4,3,0
742,6.61E+13,2,1,3,3,1,0,0,0,0,30,4,135,6,402,1,1,0,2,1,35,16,4,26,2,19,4,1,4,2,8,10,3,2060,7,55,12,4,2,1,5,3,1
66,6.61E+13,3,3,6,6,0,0,0,0,0,51,2,83,9,587,1,0,0,3,1,26,38,12,52,4,26,0,0,1,0,16,15,1,2253,8,70,13,6,2,1,5,3,2
