Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
664,9.07E+12,0,0,10,10,0,0,0,0,0,70,1,46,11,710,2,0,0,3,0,39,16,6,38,2,22,0,2,2,0,17,4,3,2115,6,65,12,9,2,0,8,7,0
9,9.07E+12,1,1,0,0,0,0,0,0,0,3,6,228,2,136,1,0,0,1,0,41,36,2,10,1,9,1,0,2,0,5,7,2,1726,9,79,12,3,1,0,1,0,0
694,9.07E+12,0,0,5,5,0,0,0,0,0,35,2,69,6,395,0,0,0,0,0,42,18,5,17,1,7,2,1,5,0,12,12,1,1874,8,65,13,7,2,1,4,4,0
9,9.07E+12,2,2,5,5,0,0,0,0,0,41,3,119,8,549,1,0,0,2,1,40,12,3,3,0,0,0,0,2,0,16,6,1,1978,6,49,12,6,0,0,4,3,1
718,9.07E+12,1,1,3,3,0,0,0,0,0,24,2,106,5,312,1,0,0,0,0,50,26,1,2,0,0,0,1,3,0,5,13,0,1622,5,39,12,6,2,0,3,2,1
472,1.70E+13,1,1,6,6,0,0,0,0,0,45,2,105,7,433,0,0,0,4,3,33,30,11,62,6,47,8,2,8,0,9,15,0,1879,8,80,11,7,2,0,3,1,1
17,1.70E+13,1,1,1,1,0,0,0,0,0,10,9,430,3,170,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,10,3,1596,5,44,11,0,0,0,2,1,1
716,1.71E+13,3,3,8,8,0,0,0,0,0,65,3,126,12,721,1,2,0,4,2,45,30,8,29,0,0,18,3,6,0,17,19,0,2239,11,85,16,5,5,5,7,5,2
17,1.71E+13,0,0,0,0,0,0,0,0,0,0,10,374,1,33,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,4,3,2,1361,5,44,15,2,1,0,0,0,0
365,2.70E+13,2,2,5,5,0,0,0,0,0,41,5,147,8,444,0,0,0,0,0,32,32,6,22,3,13,5,0,6,0,12,7,1,1908,8,59,14,5,1,1,4,2,2
27,2.70E+13,2,2,1,1,0,0,0,0,0,13,8,316,4,176,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1692,4,30,14,2,2,0,2,0,2
28,2.80E+13,1,1,1,1,0,0,0,0,0,10,7,306,3,200,0,0,0,1,0,54,8,7,21,1,10,0,0,3,0,4,6,2,1390,8,61,12,3,1,0,2,1,1
29,2.80E+13,1,1,4,4,0,0,0,0,0,31,4,179,6,393,1,0,0,1,0,31,10,8,28,3,19,0,1,5,0,5,19,1,2210,8,76,15,8,1,0,4,3,0
28,2.80E+13,1,0,2,2,0,0,0,0,0,14,7,303,3,199,0,0,0,4,1,32,40,6,19,1,4,1,1,2,0,5,9,2,1837,7,45,16,4,1,1,1,1,0
107,2.80E+13,1,1,3,3,0,0,0,0,0,24,7,332,5,305,0,0,0,1,0,38,33,6,26,3,22,1,4,7,0,6,10,2,1763,4,33,10,2,0,0,3,2,1
28,2.81E+13,5,4,1,1,1,0,0,0,0,25,4,148,6,382,0,0,1,3,0,41,40,9,35,1,8,0,0,1,0,6,8,0,1649,10,80,14,4,1,1,5,1,4
528,2.81E+13,3,2,3,3,0,0,0,0,0,27,3,110,6,377,0,0,0,1,0,27,46,9,66,5,45,0,1,3,0,8,12,2,1951,2,15,14,6,1,1,3,3,0
28,2.81E+13,2,0,0,0,0,0,0,0,0,0,9,360,1,63,0,0,0,4,1,42,20,4,19,2,16,0,1,4,0,5,7,4,1835,9,58,18,3,3,2,3,0,0
657,2.81E+13,0,0,4,4,0,0,0,0,0,28,5,189,5,348,4,0,0,2,2,35,32,5,26,3,23,0,1,10,2,8,8,0,1765,10,86,16,7,1,0,4,3,0
28,2.81E+13,3,3,4,4,0,0,0,0,1,39,5,165,8,494,0,0,0,1,1,37,22,7,42,4,31,0,1,10,0,10,9,0,1830,12,92,14,7,0,0,5,2,3
756,2.81E+13,4,4,1,1,0,0,0,0,0,19,3,134,7,420,2,0,0,1,1,52,14,4,16,2,14,0,1,1,1,4,8,4,1770,4,31,15,4,3,1,5,1,3
29,2.90E+13,1,1,4,4,0,0,0,0,0,31,6,282,6,380,0,0,0,1,1,41,13,5,21,4,19,0,2,10,0,5,10,0,1748,4,24,16,7,1,0,5,3,0
110,2.90E+13,1,1,1,1,0,0,0,0,0,10,11,496,2,118,0,0,0,3,1,39,26,3,13,2,12,0,1,6,0,7,2,2,1852,6,32,16,4,1,1,1,0,1
29,2.90E+13,0,0,4,4,0,0,0,0,0,28,3,161,5,342,3,0,0,4,3,42,40,8,24,2,12,0,0,0,0,4,16,1,1602,2,20,14,5,3,1,2,2,0
473,2.90E+13,5,5,3,3,0,0,0,0,0,36,5,191,9,579,1,0,0,0,0,34,36,6,20,3,17,0,4,7,0,12,6,0,1998,9,76,13,3,0,0,3,1,2
29,2.91E+13,1,1,4,4,2,1,0,0,0,45,2,65,8,484,0,0,0,1,1,39,26,4,12,1,1,0,1,2,0,12,16,2,2506,2,20,18,10,3,0,6,5,1
529,2.91E+13,2,2,7,7,0,0,0,0,0,55,6,254,9,525,0,1,0,2,1,59,41,10,31,3,20,2,1,6,0,6,11,1,1094,8,58,11,4,0,0,3,2,1
29,2.91E+13,3,3,2,2,0,0,0,0,0,23,4,163,6,388,0,0,0,4,0,37,56,2,21,1,0,1,2,4,0,5,11,0,1525,6,42,13,5,0,0,3,0,3
674,2.91E+13,1,1,3,3,0,0,0,0,0,24,3,145,5,329,1,0,0,5,1,26,38,10,31,3,15,0,3,3,0,12,8,1,2075,4,45,11,6,1,1,5,3,1
29,2.91E+13,1,1,8,8,0,0,0,0,0,59,1,26,10,564,0,0,0,2,1,28,14,8,43,3,27,1,1,0,0,16,9,3,2247,7,70,8,3,2,2,7,7,0
754,2.91E+13,0,0,4,4,0,0,0,0,0,28,4,166,5,276,1,0,0,3,1,46,36,5,13,1,2,1,1,1,0,6,4,2,1353,7,65,9,3,1,1,4,4,0
8,3.00E+13,1,0,5,5,0,0,0,0,0,35,3,121,6,400,1,0,0,1,0,34,30,10,36,4,26,3,0,2,0,12,8,1,1681,3,33,13,8,0,0,5,3,0
30,3.00E+13,0,0,0,0,0,0,0,0,0,0,7,259,1,53,0,0,0,1,0,32,34,4,23,2,19,4,0,3,0,6,3,2,1919,7,73,12,2,2,0,0,0,0
30,3.00E+13,0,0,3,3,0,0,0,0,0,21,6,179,4,205,0,0,0,1,0,30,18,4,19,2,16,0,0,8,0,12,6,4,2258,8,96,16,7,3,1,3,3,0
231,3.00E+13,7,5,1,1,0,0,0,0,0,22,3,110,7,435,0,1,0,0,0,42,38,10,48,5,31,0,1,2,0,2,11,3,1342,10,75,12,2,1,0,6,0,3
30,3.00E+13,1,1,2,2,0,0,0,0,0,17,7,313,4,232,0,0,0,2,1,39,26,6,14,1,4,0,0,2,0,9,5,2,1930,10,103,13,3,1,1,2,1,1
404,3.00E+13,3,3,3,2,0,0,0,0,0,29,5,189,7,357,0,0,0,2,0,36,38,7,48,6,45,1,1,2,0,12,10,2,1670,5,40,12,3,1,1,5,3,2
30,3.00E+13,2,2,4,3,0,0,0,0,0,33,4,165,7,375,1,0,0,1,1,42,32,6,36,1,7,0,0,3,0,12,8,1,1903,5,38,13,6,0,0,5,3,2
497,3.00E+13,0,0,4,4,0,0,0,0,0,28,3,120,5,307,4,0,0,1,0,31,48,5,30,4,29,0,1,3,1,9,10,1,1697,2,25,18,9,5,3,3,2,0
30,3.01E+13,3,3,2,2,0,0,0,0,0,23,6,209,6,334,0,0,0,1,1,59,8,10,36,5,25,0,1,1,0,4,11,2,1723,10,75,14,4,0,0,2,1,1
671,3.01E+13,0,0,4,4,0,0,0,0,0,28,5,194,5,295,0,0,0,1,0,51,12,7,37,2,24,0,1,7,0,8,7,0,1850,4,33,15,8,2,0,4,4,0
30,3.01E+13,4,4,0,0,1,0,0,0,0,18,3,129,6,334,0,0,0,2,1,37,38,9,34,4,28,0,2,2,0,15,8,0,2001,6,70,12,2,3,2,5,1,4
697,3.01E+13,2,0,2,2,0,0,0,0,0,14,2,102,3,201,1,0,0,3,2,34,56,4,19,2,13,0,2,6,0,8,8,2,1599,1,15,13,5,1,0,4,2,0
30,3.01E+13,2,0,1,1,0,0,0,0,1,9,3,127,1,60,0,0,1,1,1,38,8,4,9,0,0,1,0,1,1,8,10,1,2217,4,35,16,6,5,3,4,1,0
716,3.01E+13,1,0,5,5,0,0,0,0,0,35,4,164,7,437,1,0,0,1,0,61,20,6.5,19,2,14,3,0,2,0,7,9,1,1383,6,40,11,5,1,1,6,5,0
31,3.10E+13,2,2,2,1,1,0,0,0,0,25,4,208,7,435,0,0,0,1,1,42,16,9,41,4,30,3,1,4,0,10,9,0,2102,6,47,17,8,2,1,3,2,1
37,3.10E+13,3,2,2,2,0,0,0,0,1,22,5,243,5,346,1,0,0,1,0,39,46,7,15,1,2,8,1,5,1,5,5,1,1498,2,5,15,4,2,1,5,1,1
31,3.10E+13,2,2,2,2,0,0,0,0,0,20,6,206,5,317,0,0,0,2,2,30,38,5,20,2,12,2,3,3,0,13,5,3,2161,13,102,17,6,1,0,5,2,2
334,3.10E+13,1,0,3,3,0,0,0,0,0,21,4,173,4,271,0,0,0,5,2,52,32,8,22,3,10,2,2,4,0,5,10,0,1439,5,53,13,5,2,1,1,0,0
31,3.10E+13,2,0,4,4,0,0,0,0,0,28,5,207,4,237,0,0,1,1,0,59,6,2,15,1,14,2,0,3,0,6,14,0,1765,5,33,16,8,2,1,2,2,0
430,3.10E+13,2,1,4,4,0,0,0,0,0,31,5,211,6,312,0,1,0,1,1,32,40,5,26,2,16,5,1,6,0,9,12,1,1835,2,15,16,6,3,2,4,3,1
31,3.10E+13,2,0,3,2,1,1,0,0,0,28,3,87,5,309,0,1,0,1,0,26,40,4,12,2,8,6,1,5,0,10,10,0,1962,8,44,13,6,2,1,5,4,0
498,3.10E+13,3,2,3,3,0,0,0,0,0,27,4,152,6,408,2,0,0,2,0,38,36,9,31,4,20,1,1,3,1,2,13,2,1638,5,25,15,6,2,1,3,2,1
31,3.11E+13,0,0,3,3,0,0,0,0,0,21,6,244,3,204,0,0,1,0,0,41,12,5,17,2,9,3,0,2,0,5,11,2,1854,5,36,16,5,2,2,2,2,0
648,3.11E+13,3,2,4,4,0,0,0,0,0,34,3,122,7,481,5,0,0,1,0,48,6,10,51,6,44,3,0,2,0,10,8,0,1746,4,45,13,5,1,1,5,3,1
31,3.11E+13,2,1,1,1,0,0,0,0,0,10,5,226,3,191,0,0,0,2,1,55,28,7,24,0,0,1,1,1,0,3,6,3,1541,6,38,13,2,3,1,1,0,1
703,3.11E+13,1,1,7,7,0,0,0,0,0,52,4,192,9,609,3,0,0,1,1,40,10,11,69,7,58,9,2,4,0,12,12,1,2059,7,79,12,7,0,0,6,5,1
8,3.70E+13,1,1,4,3,1,0,0,0,0,36,5,167,7,427,0,0,0,1,0,25,34,7,26,2,20,5,1,4,1,13,6,2,2137,1,4,15,6,3,2,3,2,1
37,3.70E+13,1,0,0,0,0,0,0,0,0,0,9,383,1,70,1,0,0,3,3,36,36,5,16,1,3,1,0,4,1,4,4,0,1463,4,45,14,4,0,0,0,0,0
37,3.70E+13,3,1,0,0,0,0,0,0,0,3,8,322,3,184,0,1,0,3,3,40,6,9,27,3,13,3,0,3,0,9,5,0,1933,12,94,16,3,1,1,2,0,1
430,3.70E+13,1,0,0,0,0,0,0,0,1,2,10,381,1,68,0,0,0,1,0,45,20,12,34,1,6,7,1,4,1,1,4,1,1667,4,23,14,0,3,0,1,0,0
37,3.70E+13,0,0,1,1,0,0,0,0,0,7,7,281,2,134,0,0,0,1,0,40,36,4,17,3,13,1,0,3,0,5,11,1,1744,9,67,15,6,0,0,1,0,0
433,3.70E+13,2,1,2,2,0,0,0,0,0,17,8,316,4,236,1,0,0,0,0,38,26,11,31,0,0,2,1,2,0,10,8,3,1856,6,70,16,6,0,0,4,2,1
37,3.71E+13,0,0,2,1,0,0,0,0,0,13,9,365,3,193,0,0,0,2,0,35,22,5,15,1,10,2,0,3,1,11,3,1,1797,11,81,16,5,2,1,2,1,0
736,3.71E+13,2,0,2,2,0,0,0,0,0,14,8,313,3,199,0,0,0,1,0,35,38,10,45,5,32,3,1,3,0,4,7,4,1803,5,37,17,6,0,0,2,2,0
37,3.71E+13,2,1,2,2,0,0,0,0,0,17,6,204,3,187,0,1,1,1,0,36,22,6,28,2,22,0,2,1,0,10,6,0,2119,5,49,18,9,1,0,3,2,1
768,3.71E+13,2,2,4,4,0,0,0,0,0,34,1,42,7,449,2,0,0,3,0,31,52,4,11,1,8,0,1,2,0,14,8,3,1481,1,7,8,5,0,0,3,1,1
5,4.70E+13,1,1,3,3,0,0,0,0,0,24,4,135,5,317,1,0,0,1,1,41,44,6,9,1,2,0,0,4,0,6,16,0,1455,7,58,12,4,1,0,3,2,1
47,4.70E+13,2,2,5,5,0,0,0,0,0,41,5,217,8,453,1,0,0,2,1,41,28,5,13,2,9,0,1,5,0,14,13,3,2145,4,40,16,9,0,0,4,2,2
47,4.70E+13,1,1,3,3,0,0,0,0,0,24,4,154,3,204,1,0,1,4,4,36,6,4,13,1,8,3,0,1,0,10,19,1,2058,6,45,16,7,3,1,4,2,0
86,4.70E+13,0,0,6,6,0,0,0,0,0,42,5,216,7,456,0,0,0,2,2,66,8,5,17,1,10,3,2,2,0,6,10,2,1542,5,40,9,3,0,0,3,3,0
47,4.70E+13,1,1,4,4,0,0,0,0,0,31,5,212,6,313,0,0,0,0,0,47,36,9,38,3,25,2,0,1,0,13,8,2,1606,3,35,11,4,1,1,4,3,1
129,4.70E+13,3,1,3,3,0,0,0,0,0,24,3,123,5,301,0,0,0,0,0,29,36,3,13,2,10,3,0,2,0,10,16,2,1994,5,57,16,8,2,1,4,1,1
47,4.70E+13,1,0,6,6,0,0,0,0,0,42,2,53,7,421,0,0,0,2,2,54,18,5,17,2,10,0,0,4,0,12,9,3,1898,2,15,9,4,1,1,5,4,0
306,4.70E+13,3,2,2,2,0,0,0,0,0,20,3,150,5,350,3,0,0,0,0,47,12,4,9,1,2,0,2,4,1,13,7,0,1702,7,77,16,7,2,0,3,1,1
47,4.70E+13,1,1,4,4,0,0,0,0,0,31,1,17,5,316,0,1,0,1,1,44,20,4,11,0,0,0,2,9,0,9,12,0,1810,0,0,9,6,1,0,6,4,0
414,4.70E+13,3,3,1,1,0,0,0,0,0,16,2,92,5,294,0,0,0,2,1,32,36,1,2,0,0,0,1,3,0,7,13,0,1790,2,10,16,9,2,0,2,0,2
47,4.71E+13,3,1,4,4,0,0,0,0,0,31,3,129,6,359,0,1,0,0,0,32,22,6,23,1,8,2,0,1,0,11,13,0,2111,5,50,14,7,1,1,5,3,1
709,4.71E+13,1,0,0,0,0,0,0,0,0,0,6,236,1,60,0,0,0,1,0,29,58,3,22,1,19,0,0,2,0,2,7,2,1489,6,42,11,1,3,1,1,0,0
47,4.71E+13,2,2,1,1,0,0,0,0,0,13,8,385,4,259,1,0,0,4,2,75,13,15,62,4.5,19,1,0,2,1,3,6,0,1460,3,25,15,2,1,1,2,1,1
719,4.71E+13,1,1,6,6,0,0,0,0,0,45,5,181,8,458,0,0,0,1,0,42,19,6,24,2,12,6,3,4,0,19,11,0,2140,0,0,18,9,2,1,5,4,1
47,4.71E+13,2,1,3,3,0,0,0,0,0,24,3,143,5,307,1,0,0,2,0,45,24,8,28,1,11,0,3,3,0,9,9,3,1842,7,71,10,3,1,0,5,3,1
772,4.71E+13,2,0,1,1,0,0,0,0,0,7,2,85,2,71,0,0,0,3,2,31,32,4,21,2,19,0,1,1,0,8,11,0,1758,6,66,13,6,3,0,2,1,0
414,4.80E+13,2,1,5,5,0,0,0,0,0,38,2,104,7,433,1,2,0,3,2,38,32,7,37,3,26,5,1,4,0,5,14,1,1709,4,44,11,5,1,0,9,4,1
48,4.80E+13,0,0,4,3,0,0,0,0,0,27,6,225,4,216,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,13,2,1891,3,25,13,6,1,0,5,4,0
415,4.80E+13,1,1,7,7,0,0,0,0,0,52,3,118,9,561,0,0,0,1,1,40,14,9,35,3,22,3,0,6,0,11,10,0,1820,6,41,12,6,2,2,6,5,1
48,4.80E+13,0,0,1,1,0,0,0,0,0,7,8,287,2,108,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1780,4,17,14,4,1,0,1,1,0
51,5.10E+13,0,0,4,4,0,0,0,0,0,28,5,197,5,249,0,0,0,0,0,29,58,4,4,0,0,0,0,2,0,11,12,1,1810,8,77,14,8,1,0,4,4,0
164,5.10E+13,1,1,4,4,0,0,0,0,0,31,3,132,6,377,1,0,0,0,0,36,38,9,28,2,11,0,0,1,0,14,6,1,1790,2,20,12,5,1,1,4,3,0
51,5.10E+13,1,0,3,2,0,0,0,0,0,20,6,267,5,269,0,1,0,1,0,42,50,3,7,2,5,0,3,2,1,8,5,3,1283,6,39,10,0,2,1,2,1,0
463,5.10E+13,2,1,4,3,0,0,1,0,1,32,3,130,6,384,3,0,0,3,1,28,20,7,32,3,22,6,0,3,1,9,17,0,2317,6,70,17,11,1,0,5,3,1
51,5.11E+13,0,0,1,0,0,0,0,0,0,6,6,283,2,98,0,0,0,2,1,60,8,4,12,0,0,0,0,2,0,2,11,1,1425,6,60,12,4,2,0,2,1,0
521,5.11E+13,2,2,4,4,0,0,0,0,0,34,2,102,7,469,0,0,0,3,1,43,10,8,38,2,8,2,1,4,1,14,9,2,2175,6,55,12,4,4,3,6,3,2
51,5.11E+13,1,0,3,2,1,1,0,0,0,28,1,42,5,262,0,0,0,0,0,51,20,6,24,2,17,0,1,1,0,14,4,1,1699,6,40,12,7,3,2,5,4,0
700,5.11E+13,0,0,5,5,0,0,0,0,0,35,0,0,6,412,2,0,0,2,1,52,4,6,24,2,17,2,0,0,0,9,13,2,1901,2,25,13,9,2,2,6,5,0
51,5.11E+13,0,0,3,3,0,0,0,0,0,21,5,235,4,236,0,1,0,4,0,64,10,5,19,1,1,3,0,5,0,5,1,3,1301,8,72,11,1,5,2,2,1,0
703,5.11E+13,3,1,6,6,0,0,0,0,0,45,1,53,8,539,1,0,0,1,0,36,2,7,41,3,29,7,2,5,0,14,15,1,2299,9,95,16,8,3,3,4,2,1
66,6.60E+13,3,1,6,6,0,0,0,0,0,45,1,42,8,542,0,0,0,2,1,53,10,5,36,4,35,2,1,3,0,13,15,1,1638,4,26,11,5,2,1,7,3,1
295,6.60E+13,1,1,1,1,0,0,0,0,0,10,5,234,3,206,1,0,0,1,1,51,21,3,3,0,0,2,0,3,0,5,10,0,1962,7,50,16,8,2,0,2,0,1
66,6.60E+13,3,2,5,5,0,0,0,0,0,41,5,204,8,502,5,0,0,2,1,45,15,5,14,1,9,0,0,5,0,3,19,0,1705,5,50,15,7,0,0,5,4,1
466,6.60E+13,2,2,4,4,0,0,0,0,0,34,9,385,5,350,4,0,2,0,0,43,18,8,29,2,21,0,0,4,0,7,9,2,1895,4,25,22,6,5,2,3,1,2
66,6.60E+13,1,0,7,7,0,0,0,0,0,49,1,48,8,531,1,0,0,2,2,39,48,9,41,6,31,2,1,3,0,12,13,1,1444,11,90,6,1,2,1,4,4,0
