Team Code,Game Code,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
430,1.70E+13,1,1,7,6,0,0,0,0,0,51,1,35,9,571,5,0,0,0,0,28,24,8,25,1,5,5,2,3,1,14,13,3,2333,3,25,14,6,6,2,7,6,1
17,1.70E+13,0,0,1,1,0,0,0,0,0,7,8,344,2,126,1,0,0,2,2,61,20,6,14,1,4,1,0,8,0,1,5,0,1267,5,32,14,2,1,0,0,0,0
257,2.70E+13,1,1,6,6,0,0,0,0,0,45,1,44,8,495,1,0,0,3,1,45,28,7,45,3,32,14,2,5,1,7,20,0,1608,7,52,9,5,2,0,4,4,0
27,2.70E+13,4,2,0,0,0,0,0,0,0,6,5,213,3,129,0,0,0,2,1,42,26,2,2,0,0,0,2,3,0,2,11,4,1992,11,65,19,7,2,1,2,0,1
28,2.80E+13,1,1,5,5,0,0,1,0,0,38,5,174,7,420,0,1,0,1,1,59,6,10,61,9,60,0,0,0,0,11,12,1,1912,3,20,12,4,2,1,5,4,1
110,2.80E+13,4,2,3,3,1,0,0,0,0,33,2,79,7,443,3,0,0,0,0,55,22,8,22,3,9,0,0,2,0,10,11,0,1688,6,45,12,3,3,2,6,3,1
28,2.81E+13,2,2,4,4,0,0,0,0,0,34,5,192,6,343,0,0,1,3,1,38,36,4,20,0,0,1,0,7,0,6,15,1,1522,4,45,13,4,2,1,3,1,2
513,2.81E+13,4,3,4,4,0,0,0,0,0,37,5,181,8,519,7,0,0,0,0,39,20,8,57,6,45,2,3,3,0,9,12,2,2078,9,64,15,4,1,1,4,2,2
28,2.81E+13,1,0,4,4,0,0,0,0,0,28,6,155,5,304,1,0,1,0,0,42,32,5,16,1,9,2,0,0,0,5,12,3,1474,6,65,18,6,4,3,2,2,0
674,2.81E+13,3,2,5,4,0,0,0,0,1,42,4,151,8,513,3,0,0,0,0,40,28,10,34,3,18,3,0,5,2,10,7,2,2126,7,57,15,7,0,0,6,4,2
28,2.81E+13,4,3,2,2,0,0,0,0,0,23,6,240,6,337,0,0,0,1,0,39,26,7,18,0,0,0,1,3,0,14,6,0,1759,7,59,19,6,4,3,4,1,2
700,2.81E+13,1,1,5,4,0,0,0,0,0,37,5,161,7,438,0,0,0,3,2,57,20,7,33,3,23,0,0,1,0,3,19,2,1841,8,60,16,9,1,1,4,3,1
28,2.81E+13,0,0,2,2,1,0,0,0,0,20,10,375,4,257,2,0,0,2,1,30,50,9,28,4,14,0,2,3,0,9,9,2,1642,3,14,13,3,0,0,3,3,0
732,2.81E+13,2,2,1,1,1,0,0,0,0,19,9,455,5,284,0,0,0,2,0,39,42,12,47,6,36,0,0,6,0,8,3,1,1958,7,80,18,5,2,2,2,2,0
28,2.81E+13,2,2,7,7,0,0,0,0,0,55,2,81,10,629,3,0,0,2,1,38,12,5,33,3,30,3,3,7,0,15,15,3,2247,4,20,14,7,2,2,7,5,2
754,2.81E+13,0,0,3,3,0,0,0,0,0,21,8,340,4,259,3,0,0,3,1,64,18,5,11,2,6,1,2,1,0,2,12,0,1353,5,43,16,6,1,0,2,2,0
28,2.90E+13,3,3,7,7,0,0,0,0,0,58,4,182,11,695,4,0,0,0,0,62,14,8,31,2,5,0,2,2,0,12,10,0,1939,4,20,17,6,2,2,6,4,2
29,2.90E+13,1,0,3,3,0,0,0,0,0,21,4,165,4,260,3,0,0,2,1,58,6,8,25,3,12,0,0,2,0,14,5,1,1661,2,15,18,9,3,0,2,2,0
29,2.90E+13,0,0,6,6,0,0,0,0,0,42,2,63,7,394,1,2,0,2,2,51,22,6,28,3,22,0,0,2,0,13,13,2,1490,2,23,12,7,2,1,5,4,0
67,2.90E+13,2,2,1,1,1,0,0,0,0,19,5,192,5,318,2,0,0,0,0,47,32,4,11,1,1,0,1,1,0,8,11,1,2110,5,55,17,8,0,0,4,2,2
29,2.90E+13,2,1,4,4,0,0,0,0,1,33,8,331,6,353,1,0,0,2,0,45,32,5,11,0,0,0,1,5,0,12,11,3,1977,7,58,16,4,2,1,4,3,0
107,2.90E+13,1,0,4,4,0,0,0,0,0,28,7,306,5,325,2,0,1,1,0,54,34,10,27,3,14,0,1,6,0,6,16,2,1623,8,82,16,4,3,2,4,3,0
29,2.90E+13,3,3,5,5,0,0,0,0,0,44,4,148,9,570,7,0,0,2,1,57,19,2,4,0,0,4,0,5,0,17,9,0,1769,5,69,16,7,1,1,7,4,3
157,2.90E+13,3,2,2,2,0,0,0,0,0,20,5,193,5,325,4,0,0,0,0,67,11,3,8,0,0,1,1,4,0,7,9,3,1831,2,20,17,7,2,0,2,1,0
29,2.90E+13,4,3,7,7,0,0,0,0,0,58,1,44,11,696,5,0,0,2,1,32,14,5,24,1,11,0,1,1,0,20,3,2,2138,5,35,20,10,4,2,6,3,2
465,2.90E+13,0,0,2,1,0,0,0,0,0,13,7,320,3,194,1,0,0,2,1,54,48,7,22,2,14,0,0,1,0,8,2,0,1462,8,70,15,4,3,0,0,0,0
29,2.91E+13,2,1,4,4,0,0,0,0,0,31,7,252,6,308,0,0,0,1,0,31,52,4,6,0,0,1,0,6,0,9,16,0,1587,5,52,17,8,0,0,3,1,1
657,2.91E+13,1,1,5,5,0,0,0,0,0,38,6,214,7,438,1,0,0,0,0,39,46,5,20,2,10,4,0,4,1,13,11,3,2013,7,50,13,6,0,0,3,3,0
29,2.91E+13,0,0,2,1,0,0,0,0,0,13,6,189,4,218,0,0,0,2,0,52,22,2,4,0,0,0,1,2,0,11,6,2,1778,7,56,22,10,5,2,2,2,0
756,2.91E+13,1,1,4,2,0,0,0,0,1,31,5,203,6,360,2,0,0,2,0,45,34,2,9,2,9,0,1,1,0,12,8,4,1822,7,75,17,9,2,0,4,4,0
30,3.00E+13,3,3,0,0,0,0,0,0,0,9,4,179,4,259,2,0,0,2,1,36,34,5,13,0,0,3,1,3,0,9,12,3,1974,6,53,18,8,3,0,4,0,3
37,3.00E+13,1,1,5,5,0,0,0,0,0,38,4,166,7,453,3,0,0,2,1,51,33,13,40,2,14,22,2,3,0,17,5,1,1626,9,91,14,7,1,1,5,4,1
30,3.00E+13,4,3,2,2,0,0,0,0,0,23,4,154,6,364,2,0,0,0,0,34,48,3,21,2,18,1,0,5,1,9,7,1,1596,10,86,14,4,1,1,6,2,2
47,3.00E+13,3,2,2,2,0,0,0,0,0,20,3,122,5,267,2,1,0,1,0,36,38,5,21,2,16,1,0,0,0,9,15,3,2004,3,25,18,9,3,1,4,2,2
30,3.00E+13,0,0,1,1,0,0,0,0,0,7,8,339,2,128,0,0,0,0,0,46,30,2,12,1,8,0,1,3,0,6,11,0,1460,5,50,15,4,2,0,1,1,0
404,3.00E+13,1,1,4,4,0,0,0,0,0,31,4,170,6,367,2,0,0,1,1,38,28,12,48,7,31,3,0,2,0,13,8,2,2140,4,40,14,6,3,1,7,4,1
30,3.00E+13,4,4,1,1,0,0,0,0,0,19,4,179,6,366,2,0,0,1,0,29,36,2,5,1,3,0,1,2,0,8,16,1,2052,10,70,20,10,1,0,5,1,3
434,3.00E+13,1,0,5,5,1,0,0,0,0,41,3,146,7,451,6,0,0,1,1,58,34,11,52,5,23,2,1,5,0,10,11,2,1548,3,21,7,3,0,0,7,5,0
30,3.00E+13,0,0,6,6,0,0,0,0,0,42,5,200,7,436,1,0,0,1,1,34,22,4,15,2,9,6,0,2,2,15,8,1,2143,6,56,16,8,3,1,6,5,0
498,3.00E+13,1,0,2,2,0,0,0,0,0,14,8,332,3,180,0,0,0,0,0,41,58,7,15,1,4,1,1,1,0,9,6,2,1457,4,30,14,2,2,1,2,1,0
30,3.01E+13,1,1,2,2,0,0,0,0,0,17,7,253,4,247,2,0,0,2,1,31,50,6,20,1,8,1,0,4,0,11,9,1,1892,11,73,14,5,1,1,3,2,0
646,3.01E+13,3,3,1,1,0,0,0,0,0,16,6,251,5,275,1,0,0,0,0,33,76,10,29,3,16,0,1,2,0,8,8,2,1708,3,35,14,3,1,0,5,1,3
30,3.01E+13,2,1,4,4,0,0,0,0,0,31,4,151,6,373,1,0,0,1,0,38,16,2,9,1,8,1,2,7,0,15,5,4,2110,10,97,16,11,0,0,5,4,0
772,3.01E+13,0,0,5,4,0,0,0,0,0,34,4,147,6,347,0,1,0,4,3,60,18,8,31,2,12,3,1,3,0,7,12,3,1490,7,65,11,5,1,1,4,3,0
8,3.10E+13,1,1,7,7,0,0,0,0,0,52,1,51,9,562,2,0,0,0,0,33,40,4,7,1,4,11,1,5,1,15,9,1,1740,0,0,9,5,1,0,3,3,0
31,3.10E+13,1,0,0,0,0,0,0,0,0,0,4,140,1,65,0,0,0,1,1,26,40,2,5,0,0,2,0,2,0,11,5,0,1860,2,20,15,6,2,1,1,0,0
31,3.10E+13,1,1,1,1,0,0,0,0,0,10,7,320,3,197,2,1,0,3,1,40,14,10,32,2,14,1,0,1,1,7,6,4,1658,8,57,16,6,1,0,3,1,1
235,3.10E+13,2,1,4,3,0,0,0,0,0,30,6,222,6,382,2,0,0,0,0,33,18,6,26,2,18,7,2,6,0,6,11,0,1942,8,84,13,5,0,0,2,1,1
31,3.10E+13,2,2,3,3,0,0,0,0,0,27,4,206,5,325,5,0,0,2,1,24,52,5,34,3,32,1,1,2,0,6,10,1,1874,2,15,12,5,0,0,5,3,2
365,3.10E+13,1,1,4,4,0,0,0,0,0,31,2,98,6,380,3,0,0,1,1,31,46,4,18,1,12,1,2,2,0,12,13,0,1726,7,33,12,7,1,0,2,0,1
31,3.10E+13,2,1,3,3,0,0,0,0,0,24,5,240,5,293,2,0,0,0,0,41,38,7,28,2,17,0,1,3,0,13,9,0,1619,6,47,12,3,2,2,3,3,0
433,3.10E+13,2,2,4,4,0,0,0,0,0,34,3,140,7,454,5,0,0,2,0,31,30,4,19,0,0,4,0,3,0,8,16,1,1981,5,35,13,6,1,0,4,2,2
31,3.11E+13,1,1,3,3,0,0,0,0,0,24,9,425,5,310,2,1,0,0,0,33,44,5,40,5,40,3,1,7,1,5,9,0,1893,6,66,14,3,1,1,1,1,0
587,3.11E+13,1,0,4,4,0,0,0,0,0,28,5,224,5,311,2,0,0,3,2,18,62,8,28,1,9,0,0,4,0,6,15,3,1707,3,25,17,6,2,2,4,2,0
31,3.70E+13,1,1,2,2,0,0,0,0,0,17,3,120,3,192,2,1,1,3,2,31,34,4,13,2,10,0,1,0,0,13,9,3,2054,4,51,16,9,2,1,5,2,1
37,3.70E+13,0,0,5,5,0,0,0,0,0,35,4,178,6,390,5,0,0,1,0,36,36,5,19,1,12,2,1,4,0,12,5,1,1546,7,66,11,6,0,0,4,4,0
37,3.70E+13,2,1,4,4,0,0,0,0,0,31,6,259,6,387,2,0,0,2,0,40,20,5,23,4,22,0,2,6,0,14,10,1,2021,5,38,18,10,0,0,4,2,1
234,3.70E+13,2,2,4,4,0,0,0,0,0,34,6,257,7,429,3,0,0,2,1,50,28,7,29,2,15,0,0,2,0,7,10,2,1579,8,60,12,2,1,1,4,3,1
37,3.70E+13,0,0,3,3,0,0,0,0,0,21,6,261,2,115,1,0,2,3,1,24,52,6,13,2,6,0,1,3,0,11,9,1,1849,5,44,17,6,5,1,4,3,0
365,3.70E+13,0,0,5,5,0,0,0,0,0,35,6,229,6,390,5,0,0,2,1,32,74,4,27,1,8,2,0,6,0,5,9,2,1751,10,85,13,5,1,0,5,3,0
37,3.71E+13,0,0,8,7,0,0,0,0,0,55,2,94,9,578,5,0,0,1,1,49,24,6,26,2,19,1,1,0,0,23,2,0,1695,1,5,9,4,1,1,5,4,0
694,3.71E+13,3,3,2,2,0,0,0,0,0,23,5,233,6,350,1,0,0,1,0,42,24,3,13,1,7,0,1,0,1,12,5,1,1905,4,30,13,4,1,0,2,1,1
37,3.71E+13,1,1,6,6,0,0,0,0,0,45,5,199,8,515,5,0,0,2,1,47,34,7,53,3,43,0,0,4,0,18,8,1,1936,5,43,14,7,1,1,6,5,1
697,3.71E+13,2,2,5,5,0,0,0,0,0,41,4,219,8,492,3,0,0,0,0,47,40,4,19,2,13,0,1,3,0,10,19,0,1664,5,34,13,5,2,1,4,1,2
519,4.31E+13,2,1,5,5,0,0,0,0,0,38,2,69,7,437,2,0,0,4,3,34,40,7,35,3,26,2,1,3,1,12,9,1,1407,8,70,13,8,0,0,6,4,1
43,4.31E+13,3,0,0,0,0,0,0,0,0,0,8,302,1,62,0,0,0,1,0,35,54,3,16,0,0,0,3,2,0,7,5,1,2193,9,69,17,5,1,1,4,0,0
694,4.31E+13,1,1,6,6,0,0,0,0,0,45,2,88,8,484,1,0,0,1,1,44,7,7,15,2,5,1,0,1,0,19,7,4,1816,0,0,11,7,0,0,6,5,1
43,4.31E+13,1,0,0,0,0,0,0,0,0,0,7,302,1,65,0,0,0,0,0,61,16,6,22,1,6,1,1,3,0,5,6,0,1784,9,85,12,2,2,2,2,0,0
736,4.31E+13,2,1,5,5,0,0,0,0,0,38,4,193,7,455,5,0,0,0,0,31,30,12,53,4,31,1,1,2,0,7,12,2,1753,5,24,11,4,0,0,5,4,1
43,4.31E+13,1,1,0,0,0,0,0,0,0,3,10,359,2,110,0,0,0,5,1,38,36,4,9,0,0,2,0,4,0,5,1,0,1847,8,51,14,3,0,0,1,0,1
5,4.70E+13,2,1,3,3,0,0,0,0,0,24,6,248,5,272,2,0,0,1,1,31,51,5,17,2,13,0,2,3,0,13,9,0,1878,8,57,16,6,1,0,3,2,0
47,4.70E+13,0,0,6,6,0,0,0,0,0,42,7,279,7,365,2,0,0,2,1,42,28,4,22,3,21,0,1,7,0,9,14,4,1710,2,9,12,4,0,0,6,6,0
47,4.70E+13,2,1,6,6,1,0,0,0,0,51,3,109,9,550,3,1,0,1,1,38,54,3,15,3,15,7,2,1,1,6,16,3,1573,4,43,12,5,1,1,6,3,1
204,4.70E+13,0,0,3,2,0,0,0,0,0,20,4,144,4,181,0,1,0,2,2,30,40,5,17,2,11,4,1,5,0,12,10,3,2027,9,81,13,5,4,3,3,2,0
47,4.70E+13,2,0,3,3,1,0,0,0,0,27,2,91,5,306,0,0,0,4,3,49,38,4,11,0,0,0,1,4,0,5,11,3,1344,4,28,12,7,1,0,1,1,0
497,4.70E+13,5,4,2,2,1,1,0,0,0,34,4,142,8,509,6,0,0,1,1,28,32,2,2,0,0,0,3,5,0,13,16,2,2256,10,85,19,10,0,0,2,0,2
47,4.71E+13,2,2,3,3,0,0,0,0,0,27,4,153,5,271,1,0,1,0,0,50,24,5,12,1,6,1,1,0,0,7,22,0,1993,6,45,14,7,1,0,4,3,1
503,4.71E+13,3,2,6,6,0,0,0,0,0,48,2,64,9,516,2,0,0,1,1,59,14,5,9,1,3,3,0,6,0,15,11,2,1607,0,0,12,6,2,2,5,3,2
47,4.71E+13,2,2,6,6,0,0,0,0,0,48,5,202,9,519,0,1,0,0,0,49,36,9,33,2,15,0,2,4,0,7,15,7,1886,1,15,14,5,1,0,5,4,1
746,4.71E+13,2,2,3,3,0,0,0,0,0,27,4,180,6,371,2,0,0,3,3,35,40,10,22,1,7,0,0,6,0,10,12,0,1714,13,93,18,8,3,1,3,2,1
47,4.71E+13,1,1,5,5,0,0,0,0,0,38,4,170,7,375,1,0,0,1,1,22,56,4,15,2,11,0,0,4,0,8,16,1,1976,6,40,17,9,1,0,3,1,1
774,4.71E+13,1,1,2,2,0,0,0,0,0,17,7,301,4,204,0,2,0,1,1,38,52,7,17,1,8,1,1,7,0,5,10,0,1624,12,101,14,3,3,1,2,1,0
157,4.80E+13,0,0,5,5,1,1,0,0,0,43,4,159,7,462,5,0,0,0,0,51,4,9,37,2,21,2,2,2,0,10,9,0,1393,2,25,10,5,1,1,2,2,0
48,4.80E+13,1,1,1,1,0,0,0,0,0,10,7,302,3,184,1,0,0,2,1,44,8,2,16,1,14,4,0,0,0,7,3,1,2207,6,33,16,5,1,1,2,1,1
51,5.10E+13,0,0,5,5,0,0,0,0,0,35,6,221,6,367,3,0,0,3,1,55,14,4,25,2,13,0,1,2,0,7,7,1,1236,6,45,13,4,2,2,1,1,0
327,5.10E+13,3,2,1,1,2,0,0,0,0,25,3,143,6,300,0,0,0,1,0,38,22,5,29,2,9,0,2,4,1,14,8,1,2364,4,37,15,7,1,0,6,3,2
51,5.10E+13,1,1,8,8,0,0,0,0,0,59,4,165,10,594,3,0,0,5,2,50,32,9,27,2,19,5,3,2,0,13,17,1,1327,4,30,14,8,1,0,4,3,1
328,5.10E+13,1,0,2,2,0,0,0,0,0,14,11,515,3,188,1,0,0,3,1,47,24,3,5,0,0,1,4,3,0,7,8,1,2273,9,80,22,8,2,0,2,1,0
51,5.11E+13,1,1,2,2,0,0,0,0,0,17,6,286,4,197,0,0,0,4,3,43,34,9,34,2,20,1,1,2,0,6,18,2,1477,3,10,18,7,3,0,4,0,1
521,5.11E+13,0,0,7,7,0,0,0,0,0,49,6,228,8,416,0,0,0,1,0,53,12,6,25,2,13,2,2,5,0,8,13,0,2123,7,65,17,9,1,0,4,4,0
51,5.11E+13,3,2,5,5,0,0,0,0,0,41,8,361,8,490,1,1,0,0,0,37,36,3,28,1,21,2,1,7,0,10,11,0,1866,15,140,23,7,4,4,4,2,1
698,5.11E+13,1,1,5,5,0,0,0,0,0,38,6,280,7,387,2,0,0,3,1,48,48,8,29,3,20,3,0,7,0,6,11,6,1734,3,10,14,5,2,1,4,3,1
231,6.10E+13,0,0,2,1,0,0,0,0,0,13,7,240,3,182,0,0,0,1,1,43,24,8,28,2,13,3,1,0,1,3,5,1,1545,7,50,12,3,2,1,3,2,0
61,6.10E+13,0,0,5,4,0,0,0,0,0,34,5,214,6,354,0,0,0,2,0,38,22,8,40,4,35,3,1,1,1,16,2,1,2055,6,60,12,4,1,1,2,2,0
234,6.10E+13,1,1,7,7,0,0,0,0,1,54,3,117,9,563,2,0,0,1,1,39,46,7,34,3,29,3,1,0,0,11,11,4,1441,3,25,6,2,0,0,7,6,0
61,6.10E+13,0,0,1,0,0,0,0,0,0,6,8,313,3,164,0,0,0,2,0,28,26,3,12,1,4,0,1,3,0,13,4,1,2159,8,59,18,9,0,0,1,1,0
66,6.60E+13,2,2,2,2,0,0,0,0,0,20,3,157,5,318,3,0,0,3,3,51,38,7,14,2,4,4,0,3,0,8,14,1,1645,5,39,18,8,5,2,5,2,2
77,6.60E+13,4,3,4,4,0,0,0,0,0,37,7,280,8,518,6,0,0,0,0,57,38,5,7,2,2,1,3,7,0,12,15,1,1955,7,55,19,7,1,1,5,2,2
66,6.60E+13,2,2,2,2,3,1,0,0,0,40,3,118,7,420,0,0,1,1,1,53,12,5,8,1,2,0,0,7,0,9,20,3,1983,4,40,20,11,4,1,7,4,2
